Elle O	O	O	
habitait O	O	O	
avec O	O	O	
ses B-PER	O	O	
parents I-PER	O	O	
la O	B-FAC	O	
belle O	I-FAC	O	
propriété O	I-FAC	O	
de O	I-FAC	O	
St-Jean B-GPE	I-FAC	O	
, O	O	O	
qui O	O	O	
domine O	O	O	
la O	O	O	
jonction O	O	O	
de O	O	O	
l' B-LOC	O	O	
Arve I-LOC	O	O	
avec O	O	O	
le B-LOC	O	O	
Rhône I-LOC	O	O	
, O	O	O	
en O	O	O	
aval O	O	O	
de O	O	O	
Genève B-GPE	O	O	
. O	O	O	

M B-PER	O	O	
. I-PER	O	O	

L I-PER	O	O	
. I-PER	O	O	

Perey I-PER	O	O	
a O	O	O	
raconté O	O	O	
déjà O	O	O	
comment O	O	O	
les O	B-PER	O	
Pictet O	I-PER	O	
de O	I-PER	O	
St-Jean B-GPE	I-PER	O	
voisinaient O	O	O	
familièrement O	O	O	
avec O	O	O	
l' B-PER	O	O	
illustre I-PER	O	O	
philosophe I-PER	O	O	
, O	O	O	
et O	O	O	
les O	O	O	
papiers O	O	O	
de O	O	O	
Rosalie B-PER	B-PER	O	
et O	I-PER	O	
de O	I-PER	O	
sa B-PER	I-PER	O	
famille I-PER	I-PER	O	
, O	O	O	
ont O	O	O	
fourni O	O	O	
à O	O	O	
l' B-PER	O	O	
aimable I-PER	O	O	
biographe I-PER	O	O	
beaucoup O	O	O	
de O	O	O	
détails O	O	O	
sur O	O	O	
ce O	O	O	
qui O	O	O	
se O	O	O	
passait O	O	O	
aux B-FAC	O	O	
Délices I-FAC	O	O	
, O	O	O	
et O	O	O	
à O	O	O	
Ferney B-GPE	O	O	
. O	O	O	

On O	O	O	
sait O	O	O	
qu' O	O	O	
au O	O	O	
début O	O	O	
de O	O	O	
son O	O	O	
séjour O	O	O	
dans O	O	O	
notre B-GPE	O	O	
pays I-GPE	O	O	
, O	O	O	
Voltaire B-PER	O	O	
habita O	O	O	
en O	O	O	
été B-TIME	O	O	
Les B-FAC	O	O	
Délices I-FAC	O	O	
près O	O	O	
Genève B-GPE	O	O	
, O	O	O	
en O	O	O	
hiver B-TIME	O	O	
tantôt O	O	O	
Monrion B-GPE	O	O	
, O	O	O	
près O	O	O	
Lausanne B-GPE	O	O	
, O	O	O	
tantôt O	O	O	
cette B-GPE	O	O	
ville-même I-GPE	O	O	
, O	O	O	
au O	O	O	
faubourg O	B-GPE	O	
du O	I-GPE	O	
Petit-Chêne B-GPE	I-GPE	O	
. O	O	O	

À O	O	O	
Lausanne B-GPE	O	O	
comme O	O	O	
à O	O	O	
Genève B-GPE	O	O	
, O	O	O	
Voltaire B-PER	O	O	
avait O	O	O	
trouvé O	O	O	
une B-PER	O	O	
société I-PER	O	O	
très I-PER	O	O	
aimable I-PER	O	O	
et I-PER	O	O	
lettrée I-PER	O	O	
, O	O	O	
toute O	O	O	
disposée O	O	O	
à O	O	O	
jouer O	O	O	
ses O	O	O	
tragédies O	O	O	
. O	O	O	

Ses B-PER	O	O	
principaux I-PER	O	O	
acteurs I-PER	O	O	
se O	O	O	
recrutèrent O	O	O	
parmi O	O	O	
la B-PER	O	O	
famille I-PER	O	O	
de I-PER	O	O	
Constant I-PER	O	O	
, O	O	O	
et O	O	O	
c' O	O	O	
est O	O	O	
ici O	O	O	
que O	O	O	
nous O	O	O	
rencontrons O	O	O	
Samuel B-PER	O	O	
, O	O	O	
qui O	O	O	
deviendra O	O	O	
le O	B-PER	O	
père O	I-PER	O	
de O	I-PER	O	
Rosalie B-PER	I-PER	O	
. O	O	O	

Samuel B-PER	O	O	
était O	O	O	
le B-PER	B-PER	O	
cinquième I-PER	I-PER	O	
fils I-PER	I-PER	O	
du O	I-PER	O	
général O	I-PER	O	
Constant O	I-PER	O	
de O	I-PER	O	
Rebecque O	I-PER	O	
qui O	O	O	
avait O	O	O	
servi O	O	O	
longtemps O	O	O	
en O	O	O	
Hollande B-GPE	O	O	
. O	O	O	

Lui-même O	O	O	
y O	O	O	
avait O	O	O	
acquis O	O	O	
le O	O	O	
grade O	O	O	
de O	O	O	
major B-PER	O	O	
, O	O	O	
et O	O	O	
c' O	O	O	
est O	O	O	
pendant O	O	O	
un O	O	O	
congé O	O	O	
passé O	O	O	
à O	O	O	
Lausanne B-GPE	O	O	
qu' O	O	O	
il O	O	O	
fit O	O	O	
la O	O	O	
connaissance O	O	O	
de O	O	O	
Charlotte B-PER	O	O	
Pictet I-PER	O	O	
; O	O	O	
il O	O	O	
l' O	O	O	
épousa O	O	O	
en O	O	O	
1757 O	O	O	
. O	O	O	

« O	O	O	
Voltaire B-PER	O	O	
attirait O	O	O	
aux B-FAC	O	O	
Délices I-FAC	O	O	
les B-PER	O	O	
amis I-PER	O	O	
qu' O	O	O	
il O	O	O	
s' O	O	O	
était O	O	O	
faits O	O	O	
à O	O	O	
Lausanne B-GPE	O	O	
, O	O	O	
écrira O	O	O	
plus O	O	O	
tard O	O	O	
Rosalie B-PER	O	O	
; O	O	O	
il O	O	O	
cherchait O	O	O	
à O	O	O	
les O	O	O	
lier O	O	O	
avec O	O	O	
des B-PER	O	O	
voisins I-PER	O	O	
qu' O	O	O	
il O	O	O	
avait O	O	O	
. O	O	O	

C' O	O	O	
est O	O	O	
ainsi O	O	O	
que O	O	O	
se O	O	O	
fit O	O	O	
le O	O	O	
mariage O	O	O	
de O	O	O	
mes B-PER	O	O	
parens I-PER	O	O	
. O	O	O	

Voltaire B-PER	O	O	
y O	O	O	
prit O	O	O	
un O	O	O	
intérêt O	O	O	
qu' O	O	O	
il O	O	O	
conserva O	O	O	
toujours O	O	O	
à O	O	O	
la B-PER	O	O	
famille I-PER	O	O	
» O	O	O	
. O	O	O	

Samuel B-PER	O	O	
quitta O	O	O	
le O	O	O	
service O	O	O	
au O	O	O	
moment O	O	O	
de O	O	O	
son O	O	O	
mariage O	O	O	
et O	O	O	
vint O	O	O	
habiter O	O	O	
chez O	O	O	
les O	B-PER	O	
parents O	I-PER	O	
de O	I-PER	O	
sa B-PER	I-PER	O	
femme I-PER	I-PER	O	
. O	O	O	

C' O	O	O	
est O	O	O	
à O	O	O	
St-Jean B-GPE	O	O	
que O	O	O	
vécut O	O	O	
le B-PER	O	O	
jeune I-PER	O	O	
ménage I-PER	O	O	
pendant O	O	O	
cinq B-TIME	O	O	
années I-TIME	O	O	
; O	O	O	
c' O	O	O	
est O	O	O	
à O	O	O	
St-Jean B-GPE	O	O	
que O	O	O	
naquit O	O	O	
Rosalie B-PER	O	O	
, O	O	O	
puis O	O	O	
une B-PER	B-PER	O	
seconde I-PER	I-PER	O	
fille I-PER	I-PER	O	
et O	I-PER	O	
un B-PER	I-PER	O	
premier I-PER	I-PER	O	
fils I-PER	I-PER	O	
qui O	O	O	
reçurent O	O	O	
les O	O	O	
noms O	O	O	
de O	O	O	
Louise O	O	O	
et O	O	O	
de O	O	O	
Juste O	O	O	
, O	O	O	
c' O	O	O	
est O	O	O	
là O	O	O	
que O	O	O	
Charlotte B-PER	O	O	
aima O	O	O	
, O	O	O	
pleura O	O	O	
, O	O	O	
sourit O	O	O	
et O	O	O	
souffrit O	O	O	
. O	O	O	

« O	O	O	
Cher O	O	O	
aux B-PER	O	O	
femmes I-PER	O	O	
, O	O	O	
Samuel B-PER	O	O	
de I-PER	O	O	
Constant I-PER	O	O	
s' O	O	O	
est O	O	O	
fait O	O	O	
aimer O	O	O	
d' O	O	O	
elles O	O	O	
toutes O	O	O	
les O	O	O	
fois O	O	O	
qu' O	O	O	
il O	O	O	
l' O	O	O	
a O	O	O	
voulu O	O	O	
. O	O	O	

» O	O	O	
C' O	O	O	
est O	O	O	
encore O	O	O	
Rosalie B-PER	O	O	
qui O	O	O	
parle O	O	O	
. O	O	O	

Doué O	O	O	
d' O	O	O	
une O	O	O	
belle O	O	O	
figure O	O	O	
, O	O	O	
d' O	O	O	
une O	O	O	
haute O	O	O	
stature O	O	O	
, O	O	O	
assez O	O	O	
vain O	O	O	
de O	O	O	
sa O	O	O	
personne O	O	O	
, O	O	O	
très O	O	O	
ami O	O	O	
du O	O	O	
« O	O	O	
bon O	O	O	
ton O	O	O	
» O	O	O	
, O	O	O	
il O	O	O	
tenait O	O	O	
à O	O	O	
ce O	O	O	
qu' O	O	O	
on O	O	O	
lui O	O	O	
rendît O	O	O	
des O	O	O	
honneurs O	O	O	
, O	O	O	
à O	O	O	
ce O	O	O	
qu' O	O	O	
on O	O	O	
recherchât O	O	O	
son O	O	O	
commerce O	O	O	
, O	O	O	
mais O	O	O	
il O	O	O	
faut O	O	O	
croire O	O	O	
que O	O	O	
les O	O	O	
démonstrations O	O	O	
amoureuses O	O	O	
de O	O	O	
sa B-PER	O	O	
propre I-PER	O	O	
femme I-PER	O	O	
l' O	O	O	
impatientaient O	O	O	
, O	O	O	
car O	O	O	
, O	O	O	
pour O	O	O	
s' O	O	O	
y O	O	O	
soustraire O	O	O	
, O	O	O	
il O	O	O	
prétextait O	O	O	
plus O	O	O	
souvent O	O	O	
qu' O	O	O	
il O	O	O	
n' O	O	O	
eût O	O	O	
été O	O	O	
nécessaire O	O	O	
, O	O	O	
des O	O	O	
affaires O	O	O	
l' O	O	O	
appelant O	O	O	
à O	O	O	
son O	B-LOC	O	
vignoble O	I-LOC	O	
de O	I-LOC	O	
Lalex B-GPE	I-LOC	O	
, O	O	O	
près O	O	O	
Vevey B-GPE	O	O	
. O	O	O	

Il O	O	O	
s' O	O	O	
en O	O	O	
allait O	O	O	
aussi O	O	O	
très O	O	O	
souvent O	O	O	
passer O	O	O	
de B-TIME	O	O	
longues I-TIME	O	O	
semaines I-TIME	O	O	
à O	O	O	
Lausanne B-GPE	O	O	
, O	O	O	
où O	O	O	
habitait O	O	O	
sa B-PER	O	O	
mère I-PER	O	O	
, O	O	O	
la O	O	O	
générale O	O	O	
de O	O	O	
Constant O	O	O	
, O	O	O	
et O	O	O	
où O	O	O	
il O	O	O	
jouait O	O	O	
la O	O	O	
comédie O	O	O	
avec O	O	O	
de B-PER	O	O	
belles I-PER	O	O	
dames I-PER	O	O	
. O	O	O	

Charlotte B-PER	O	O	
lui O	O	O	
écrivait O	O	O	
alors O	O	O	
des O	O	O	
lettres O	O	O	
fort O	O	O	
tendres O	O	O	
et O	O	O	
humides O	O	O	
des O	O	O	
larmes O	O	O	
que O	O	O	
faisait O	O	O	
couler O	O	O	
son O	O	O	
absence O	O	O	
; O	O	O	
mais O	O	O	
, O	O	O	
quand O	O	O	
on O	O	O	
est O	O	O	
jeune O	O	O	
, O	O	O	
spirituelle O	O	O	
, O	O	O	
piquante O	O	O	
, O	O	O	
quand O	O	O	
on O	O	O	
a O	O	O	
de O	O	O	
beaux O	O	O	
yeux O	O	O	
noirs O	O	O	
, O	O	O	
ils O	O	O	
ne O	O	O	
peuvent O	O	O	
pas O	O	O	
toujours O	O	O	
pleurer O	O	O	
, O	O	O	
et O	O	O	
l' O	O	O	
abandonnée O	O	O	
trouvait O	O	O	
chez O	O	O	
Voltaire B-PER	O	O	
le O	O	O	
moyen O	O	O	
de O	O	O	
s' O	O	O	
amuser O	O	O	
beaucoup O	O	O	
. O	O	O	

Bien O	O	O	
souvent O	O	O	
après O	O	O	
son O	O	O	
mariage O	O	O	
, O	O	O	
elle O	O	O	
remonta O	O	O	
sur O	O	O	
les O	O	O	
planches O	O	O	
édifiées O	O	O	
à O	O	O	
Ferney B-GPE	O	O	
et O	O	O	
prit O	O	O	
un O	O	O	
rôle O	O	O	
dans O	O	O	
l' O	O	O	
une O	O	O	
ou O	O	O	
l' O	O	O	
autre O	O	O	
des O	O	O	
pièces O	O	O	
composées O	O	O	
par O	O	O	
l' B-PER	O	O	
ami I-PER	O	O	
de O	O	O	
ses B-PER	O	O	
parents I-PER	O	O	
. O	O	O	

Quelquefois O	O	O	
Samuel B-PER	O	O	
revenait O	O	O	
pour O	O	O	
lui O	O	O	
donner O	O	O	
la O	O	O	
réplique O	O	O	
, O	O	O	
et O	O	O	
alors O	O	O	
la B-PER	O	O	
jeune I-PER	O	O	
femme I-PER	O	O	
jouissait O	O	O	
de O	O	O	
tout O	O	O	
son O	O	O	
cœur O	O	O	
des O	O	O	
répits O	O	O	
que O	O	O	
lui O	O	O	
laissaient O	O	O	
soit O	O	O	
une O	O	O	
santé O	O	O	
déjà O	O	O	
très O	O	O	
compromise O	O	O	
, O	O	O	
soit O	O	O	
l' O	O	O	
arrivée O	O	O	
successive O	O	O	
des B-PER	O	O	
enfants I-PER	O	O	
que O	O	O	
l' O	O	O	
on O	O	O	
mettait O	O	O	
en O	O	O	
nourrice B-PER	O	O	
dans O	O	O	
les O	B-LOC	O	
environs O	I-LOC	O	
de O	I-LOC	O	
Genève B-GPE	I-LOC	O	
. O	O	O	

Nous O	O	O	
donnerons O	O	O	
ici O	O	O	
quelques O	O	O	
échantillons O	O	O	
des O	O	O	
lettres O	O	O	
de O	O	O	
Charlotte B-PER	O	O	
à O	O	O	
son B-PER	O	O	
mari I-PER	O	O	
, O	O	O	
et O	O	O	
nous O	O	O	
ne O	O	O	
choisissons O	O	O	
pas O	O	O	
les O	O	O	
plus O	O	O	
piquantes O	O	O	
; O	O	O	
aussi O	O	O	
bien O	O	O	
, O	O	O	
ce O	O	O	
n' O	O	O	
est O	O	O	
pas O	O	O	
la O	O	O	
vie O	O	O	
de O	O	O	
Charlotte B-PER	O	O	
, O	O	O	
mais O	O	O	
celle O	O	O	
de O	O	O	
Rosalie B-PER	O	O	
, O	O	O	
que O	O	O	
nous O	O	O	
retraçons O	O	O	
; O	O	O	
nous O	O	O	
reproduisons O	O	O	
de O	O	O	
préférence O	O	O	
celles O	O	O	
où O	O	O	
apparaissent O	O	O	
les B-PER	O	O	
enfants I-PER	O	O	
, O	O	O	
mêlés O	O	O	
à O	O	O	
la O	O	O	
vie O	O	O	
mondaine O	O	O	
« O	O	O	
Lundi B-TIME	O	O	
à O	O	O	
9 O	B-TIME	O	
h O	I-TIME	O	
. O	I-TIME	O	

du B-TIME	I-TIME	O	
soir I-TIME	I-TIME	O	
, O	O	O	
[ O	O	O	
1761 O	O	O	
]. O	O	O	
« O	O	O	
Rosalie B-PER	O	O	
fait O	O	O	
tout O	O	O	
mon O	O	O	
bonheur O	O	O	
; O	O	O	
elle O	O	O	
est O	O	O	
gaie O	O	O	
et O	O	O	
caressante O	O	O	
. O	O	O	

Je O	O	O	
la O	O	O	
gâte O	O	O	
beaucoup O	O	O	
et O	O	O	
ne O	O	O	
lui O	O	O	
fais O	O	O	
rien O	O	O	
apprendre O	O	O	
, O	O	O	
elle O	O	O	
s' O	O	O	
en O	O	O	
porte O	O	O	
mieux O	O	O	
. O	O	O	

» O	O	O	
« O	O	O	
Vendredi B-TIME	O	O	
à O	O	O	
minuit B-TIME	O	O	
. O	O	O	

« O	O	O	
Nous O	O	O	
avons O	O	O	
demain O	O	O	
dix-huit B-PER	O	O	
personnes I-PER	O	O	
à O	O	O	
dîner O	O	O	
et O	O	O	
douze O	O	O	
à O	O	O	
souper O	O	O	
. O	O	O	

Rosalie B-PER	O	O	
sera O	O	O	
comme O	O	O	
un O	O	O	
ange O	O	O	
, O	O	O	
en O	O	O	
robe O	O	O	
garnie O	O	O	
de O	O	O	
fourrure O	O	O	
. O	O	O	

Elle O	O	O	
est O	O	O	
toujours O	O	O	
fort O	O	O	
aimable O	O	O	
. O	O	O	

Ta B-PER	O	O	
mère I-PER	O	O	
prétend O	O	O	
que O	O	O	
tu O	O	O	
les O	O	O	
aimes O	O	O	
tous O	O	O	
à O	O	O	
la O	O	O	
folie O	O	O	
quoique O	O	O	
tu O	O	O	
trouves O	O	O	
beau O	O	O	
de O	O	O	
paraître O	O	O	
indifférent O	O	O	
. O	O	O	

» O	O	O	
« O	O	O	
Dimanche B-TIME	O	O	
au B-TIME	O	O	
soir I-TIME	O	O	
. O	O	O	

« O	O	O	
Rosalie B-PER	O	O	
se O	O	O	
débrouille O	O	O	
à O	O	O	
étonner O	O	O	
, O	O	O	
elle O	O	O	
imagine O	O	O	
et O	O	O	
cause B-PER	O	O	
, O	O	O	
elle O	O	O	
est O	O	O	
souple O	O	O	
et O	O	O	
gaie O	O	O	
. O	O	O	

Tout B-PER	O	O	
le I-PER	O	O	
monde I-PER	O	O	
te O	O	O	
souhaite O	O	O	
bien O	O	O	
de O	O	O	
l' O	O	O	
ennui O	O	O	
, O	O	O	
à O	O	O	
commencer O	O	O	
par O	O	O	
MMe B-PER	O	O	
Denis I-PER	O	O	
. O	O	O	

Adieu O	O	O	
, O	O	O	
va O	O	O	
te O	O	O	
promener O	O	O	
! O	O	O	
Est-ce O	O	O	
que O	O	O	
les O	O	O	
mensonges O	O	O	
officieux O	O	O	
ne O	O	O	
sont O	O	O	
pas O	O	O	
permis O	O	O	
? O	O	O	
Oui O	O	O	
, O	O	O	
oui O	O	O	
, O	O	O	
très O	O	O	
fort O	O	O	
, O	O	O	
eh O	O	O	
bien O	O	O	
, O	O	O	
je O	O	O	
te O	O	O	
hais O	O	O	
, O	O	O	
je O	O	O	
te O	O	O	
hais O	O	O	
, O	O	O	
je O	O	O	
te O	O	O	
hais O	O	O	
, O	O	O	
i O	O	O	
, O	O	O	
i O	O	O	
, O	O	O	
i O	O	O	
. O	O	O	

Priez O	O	O	
votre B-PER	O	O	
valet I-PER	O	O	
de I-PER	O	O	
chambre I-PER	O	O	
d' O	O	O	
écrire O	O	O	
à O	O	O	
une O	B-PER	O	
de O	I-PER	O	
mes B-PER	I-PER	O	
femmes I-PER	I-PER	O	
pour O	O	O	
que O	O	O	
je O	O	O	
sache O	O	O	
si O	O	O	
vous O	O	O	
vous O	O	O	
portez O	O	O	
bien O	O	O	
. O	O	O	

Je O	O	O	
vous O	O	O	
félicite O	O	O	
de O	O	O	
la B-PER	O	O	
troupe I-PER	O	O	
que O	O	O	
vous O	O	O	
avez O	O	O	
à O	O	O	
Lausanne B-GPE	O	O	
, O	O	O	
je O	O	O	
suppose O	O	O	
que O	O	O	
vous O	O	O	
y O	O	O	
passerez O	O	O	
l' B-TIME	O	O	
hiver I-TIME	O	O	
, O	O	O	
dans O	O	O	
les B-FAC	O	O	
foyers I-FAC	O	O	
. O	O	O	

La O	O	O	
nôtre O	O	O	
est O	O	O	
partie O	O	O	
ce B-TIME	O	O	
matin I-TIME	O	O	
. O	O	O	

» O	O	O	
Une O	O	O	
autre O	O	O	
cause O	O	O	
de O	O	O	
chagrin O	O	O	
pour O	O	O	
Charlotte B-PER	O	O	
était O	O	O	
l' O	O	O	
humeur O	O	O	
jalouse O	O	O	
de O	O	O	
sa B-PER	O	O	
mère I-PER	O	O	
, O	O	O	
et O	O	O	
cette O	O	O	
humeur O	O	O	
était O	O	O	
bien O	O	O	
pour O	O	O	
quelque O	O	O	
chose O	O	O	
dans O	O	O	
les O	O	O	
absences O	O	O	
fréquentes O	O	O	
du O	O	O	
gendre B-PER	O	O	
. O	O	O	

Enfin O	O	O	
, O	O	O	
en O	O	O	
automne B-TIME	O	O	
1762 I-TIME	O	O	
, O	O	O	
le B-PER	O	O	
jeune I-PER	O	O	
ménage I-PER	O	O	
s' O	O	O	
établit O	O	O	
chez O	O	O	
lui O	O	O	
, O	O	O	
dans O	O	O	
un O	O	B-FAC	
appartement O	O	I-FAC	
sis O	O	I-FAC	
à O	O	I-FAC	
la O	B-FAC	I-FAC	
Cour O	I-FAC	I-FAC	
de O	I-FAC	I-FAC	
St-Pierre B-NO_PER	I-FAC	I-FAC	
, O	O	O	
et O	O	O	
c' O	O	O	
est O	O	O	
là O	O	O	
que O	O	O	
naquit O	O	O	
, O	O	O	
le B-TIME	B-TIME	O	
3 I-TIME	I-TIME	O	
octobre I-TIME	I-TIME	O	
de O	I-TIME	O	
cette B-TIME	I-TIME	O	
année I-TIME	I-TIME	O	
, O	O	O	
Charles B-PER	O	O	
, O	O	O	
le O	O	O	
dernier O	O	O	
enfant O	O	O	
de O	O	O	
Charlotte B-PER	O	O	
. O	O	O	

L' B-TIME	O	O	
hiver I-TIME	O	O	
suivant I-TIME	O	O	
, O	O	O	
Charlotte B-PER	O	O	
écrit O	O	O	
à O	O	O	
Samuel B-PER	O	O	
: O	O	O	
« O	O	O	
Mardi B-TIME	O	O	
au B-TIME	O	O	
soir I-TIME	O	O	
, O	O	O	
par O	O	O	
la O	O	O	
fumée O	O	O	
. O	O	O	

« O	O	O	
Ah O	O	O	
! O	O	O	
que O	O	O	
j' O	O	O	
ai O	O	O	
fait O	O	O	
de O	O	O	
choses O	O	O	
aujourd' O	O	O	
hui O	O	O	
. O	O	O	

Le B-TIME	O	O	
matin I-TIME	O	O	
des O	O	O	
affaires O	O	O	
, O	O	O	
à O	O	O	
dix B-TIME	O	O	
heures I-TIME	O	O	
ma O	O	O	
toilette O	O	O	
, O	O	O	
à O	O	O	
onze B-TIME	O	O	
heures I-TIME	O	O	
en O	O	O	
chaise O	O	O	
à O	O	O	
porteurs O	O	O	
jusqu' O	O	O	
à O	O	O	
la O	O	O	
porte O	O	O	
de O	O	O	
Cornavin B-GPE	O	O	
. O	O	O	

De O	O	O	
là O	O	O	
en O	O	O	
carrosse B-VEH	O	O	
vert I-VEH	O	O	
à O	O	O	
Ferney B-GPE	O	O	
. O	O	O	

Les O	O	O	
yeux O	O	O	
de O	O	O	
Voltaire B-PER	O	O	
comme O	O	O	
du O	O	O	
sang O	O	O	
, O	O	O	
examinant O	O	O	
un O	O	O	
nouvel O	O	O	
ouvrage O	O	O	
qu' O	O	O	
il O	O	O	
venait O	O	O	
de O	O	O	
recevoir O	O	O	
de O	O	O	
l' B-FAC	O	O	
imprimerie I-FAC	O	O	
pour O	O	O	
envoyer O	O	O	
à O	O	O	
Paris B-GPE	O	O	
. O	O	O	

Un O	O	O	
de O	O	O	
volé O	O	O	
que O	O	O	
je O	O	O	
joins O	O	O	
ici O	O	O	
sans O	O	O	
l' O	O	O	
avoir O	O	O	
lu O	O	O	
pour O	O	O	
faire O	O	O	
tuer O	O	O	
le O	O	O	
temps O	O	O	
à O	O	O	
mon B-PER	O	O	
minet I-PER	O	O	
. O	O	O	

Il O	O	O	
a O	O	O	
renoncé O	O	O	
à O	O	O	
Stuttgard B-GPE	O	O	
, O	O	O	
il O	O	O	
nous O	O	O	
a O	O	O	
appris O	O	O	
qu' O	O	O	
on O	O	O	
avait O	O	O	
, O	O	O	
ces B-TIME	O	O	
jours I-TIME	O	O	
passés I-TIME	O	O	
, O	O	O	
pendu O	O	O	
Sirven B-PER	O	O	
en O	O	O	
effigie O	O	O	
, O	O	O	
à O	O	O	
Toulouse B-GPE	O	O	
. O	O	O	

« O	O	O	
Voilà O	O	O	
ce O	O	O	
que O	O	O	
c' O	O	O	
est O	O	O	
que O	O	O	
les B-PER	O	O	
chrétiens I-PER	O	O	
! O	O	O	
dit-il O	O	O	
, O	O	O	
quand O	O	O	
on O	O	O	
est O	O	O	
dans O	O	O	
un B-FAC	O	O	
cloaque I-FAC	O	O	
, O	O	O	
il O	O	O	
faut O	O	O	
être O	O	O	
couvert O	O	O	
de O	O	O	
boue O	O	O	
» O	O	O	
, O	O	O	
et O	O	O	
puis O	O	O	
: O	O	O	
« O	O	O	
ces O	O	B-PER	
marauds O	O	I-PER	
de O	O	I-PER	
rois O	B-PER	I-PER	
et O	I-PER	I-PER	
de O	I-PER	I-PER	
prêtres B-PER	I-PER	I-PER	
! O	O	O	
» O	O	O	
Beaucoup O	O	O	
d' O	O	O	
humeur O	O	O	
contre O	O	O	
la B-GPE	O	O	
France I-GPE	O	O	
, O	O	O	
d' O	O	O	
où O	O	O	
je O	O	O	
conclus O	O	O	
que O	O	O	
le O	O	O	
dictionnaire O	O	O	
a O	O	O	
mal O	O	O	
réussi O	O	O	
. O	O	O	

De O	O	O	
là O	O	O	
revenue O	O	O	
dans O	O	O	
le B-VEH	O	O	
carrosse I-VEH	O	O	
vert I-VEH	O	O	
à O	O	O	
la O	O	O	
porte O	O	O	
, O	O	O	
montée O	O	O	
en O	O	O	
chaise O	O	O	
et O	O	O	
allée O	O	O	
chez O	O	O	
MMe B-PER	O	O	
Des I-PER	O	O	
Franches I-PER	O	O	
, O	O	O	
trouvé O	O	O	
pour O	O	O	
antichambre B-FAC	O	O	
la B-FAC	O	O	
cuisine I-FAC	O	O	
et O	O	O	
un O	O	O	
entrecot O	O	O	
tortueux O	O	O	
, O	O	O	
puis O	O	O	
un O	O	O	
taudis O	O	O	
assez O	O	O	
bien O	O	O	
rangé O	O	O	
et O	O	O	
brûlant O	O	O	
, O	O	O	
une B-PER	O	O	
femme I-PER	O	O	
très I-PER	O	O	
gracieuse I-PER	O	O	
se I-PER	O	O	
soutenant I-PER	O	O	
à I-PER	O	O	
peine I-PER	O	O	
sur I-PER	O	O	
un I-PER	O	O	
bâton I-PER	O	O	
, O	O	O	
en O	O	O	
petit O	O	O	
deuil O	O	O	
, O	O	O	
ainsi O	O	O	
que O	O	O	
sa B-PER	O	O	
femme I-PER	O	O	
