nonchalant	O	-
.	O	-
Quand	O	-

gracieux	O	-
des	O	-
chiffres	B-EVENT	3
ou	O	-
des	O	-
dessins	B-EVENT	3
,	O	-
à	O	-
la	O	-
fantaisie	O	-
de	O	-
son	O	-
rêve	O	-
nonchalant	O	-
.	O	-
Quand	O	-
il	O	-
eut	B-EVENT	3
achevé	I-EVENT	-
ses	O	-
lettres	B-EVENT	3
et	O	-
parcouru	O	-
les	O	-
journaux	B-EVENT	3
allemands	O	-
que	O	-
son	O	-
vaguemestre	O	-
venait	O	-
de	O	-
lui	O	-

il	O	-
eut	B-EVENT	2
achevé	I-EVENT	-
ses	O	-
lettres	B-EVENT	2
et	O	-
parcouru	O	-
les	O	-
journaux	B-EVENT	2
allemands	O	-
que	O	-
son	O	-
vaguemestre	O	-
venait	O	-
de	O	-
lui	O	-
apporter	O	-
,	O	-
il	O	-
se	B-EVENT	2
leva	I-EVENT	-
,	O	-
et	O	-
,	O	-
après	O	-
avoir	B-EVENT	2
jeté	I-EVENT	-
au	I-EVENT	-
feu	I-EVENT	-
trois	O	-
ou	O	-
quatre	O	-

apporter	O	-
,	O	-
il	O	-
se	B-EVENT	4
leva	I-EVENT	-
,	O	-
et	O	-
,	O	-
après	O	-
avoir	B-EVENT	4
jeté	I-EVENT	-
au	I-EVENT	-
feu	I-EVENT	-
trois	O	-
ou	O	-
quatre	O	-
énormes	O	-
morceaux	B-EVENT	4
de	I-EVENT	-
bois	I-EVENT	-
vert	O	-
,	O	-
car	O	-
ces	O	-
messieurs	O	-
abattaient	O	-
peu	O	-
à	O	-
peu	O	-
le	O	-
parc	O	-
pour	O	-

énormes	O	-
morceaux	B-EVENT	2
de	I-EVENT	-
bois	I-EVENT	-
vert	O	-
,	O	-
car	O	-
ces	O	-
messieurs	O	-
abattaient	O	-
peu	O	-
à	O	-
peu	O	-
le	O	-
parc	O	-
pour	O	-
se	O	-
chauffer	O	-
,	O	-
il	O	-
s'	B-EVENT	2
approcha	I-EVENT	-
de	O	-
la	O	-
fenêtre	O	-
.	O	-
La	O	-
pluie	B-EVENT	2
tombait	B-EVENT	2
à	O	-
flots	O	-
,	O	-

se	O	-
chauffer	O	-
,	O	-
il	O	-
s'	B-EVENT	5
approcha	I-EVENT	-
de	O	-
la	O	-
fenêtre	O	-
.	O	-
La	O	-
pluie	B-EVENT	5
tombait	B-EVENT	5
à	O	-
flots	O	-
,	O	-
une	O	-
pluie	B-EVENT	5
normande	O	-
qu'	O	-
on	O	-
aurait	O	-
dit	O	-
jetée	O	-
par	O	-
une	O	-
main	O	-
furieuse	O	-
,	O	-
une	O	-
pluie	O	-
en	O	-

une	O	-
pluie	B-EVENT	2
normande	O	-
qu'	O	-
on	O	-
aurait	O	-
dit	O	-
jetée	O	-
par	O	-
une	O	-
main	O	-
furieuse	O	-
,	O	-
une	O	-
pluie	O	-
en	O	-
biais	O	-
,	O	-
épaisse	O	-
comme	O	-
un	O	-
rideau	O	-
,	O	-
formant	O	-
une	O	-
sorte	O	-
de	O	-
mur	O	-
à	O	-
raies	O	-
obliques	O	-
,	O	-

biais	O	-
,	O	-
épaisse	O	-
comme	O	-
un	O	-
rideau	O	-
,	O	-
formant	O	-
une	O	-
sorte	O	-
de	O	-
mur	O	-
à	O	-
raies	O	-
obliques	O	-
,	O	-
une	O	-
pluie	B-EVENT	18
cinglante	B-EVENT	18
,	O	-
éclaboussante	B-EVENT	18
,	O	-
noyant	B-EVENT	18
tout	I-EVENT	-
,	O	-
une	O	-
vraie	O	-
pluie	O	-
des	O	-
environs	O	-
de	O	-
Rouen	O	-

une	O	-
pluie	B-EVENT	2
cinglante	B-EVENT	2
,	O	-
éclaboussante	B-EVENT	2
,	O	-
noyant	B-EVENT	2
tout	I-EVENT	-
,	O	-
une	O	-
vraie	O	-
pluie	O	-
des	O	-
environs	O	-
de	O	-
Rouen	O	-
,	O	-
ce	O	-
pot	O	-
de	O	-
chambre	O	-
de	O	-
la	O	-
France	O	-
.	O	-
L'	O	-
officier	O	-
regarda	B-EVENT	2
longtemps	O	-
les	O	-
pelouses	B-EVENT	2
inondées	B-EVENT	2

,	O	-
ce	O	-
pot	O	-
de	O	-
chambre	O	-
de	O	-
la	O	-
France	O	-
.	O	-
L'	O	-
officier	O	-
regarda	B-EVENT	12
longtemps	O	-
les	O	-
pelouses	B-EVENT	12
inondées	B-EVENT	12
,	O	-
et	O	-
,	O	-
là	O	-
-	O	-
bas	O	-
,	O	-
l'	O	-
Andelle	B-EVENT	12
gonflée	O	-
qui	O	-
débordait	B-EVENT	12
;	O	-
et	O	-
il	O	-
tambourinait	B-EVENT	12

,	O	-
et	O	-
,	O	-
là	O	-
-	O	-
bas	O	-
,	O	-
l'	O	-
Andelle	B-EVENT	9
gonflée	O	-
qui	O	-
débordait	B-EVENT	9
;	O	-
et	O	-
il	O	-
tambourinait	B-EVENT	9
contre	O	-
la	O	-
vitre	O	-
une	O	-
valse	B-EVENT	9
du	I-EVENT	-
Rhin	I-EVENT	-
,	O	-
quand	O	-
un	O	-
bruit	B-EVENT	9
le	O	-
fit	B-EVENT	9
se	B-EVENT	9
retourner	I-EVENT	-
:	O	-

contre	O	-
la	O	-
vitre	O	-
une	O	-
valse	B-EVENT	5
du	I-EVENT	-
Rhin	I-EVENT	-
,	O	-
quand	O	-
un	O	-
bruit	B-EVENT	5
le	O	-
fit	B-EVENT	5
se	B-EVENT	5
retourner	I-EVENT	-
:	O	-
c'	O	-
était	O	-
son	O	-
second	O	-
,	O	-
le	O	-
baron	O	-
de	O	-
Kelweingstein	O	-
,	O	-
ayant	O	-
le	O	-
grade	O	-
équivalent	O	-
à	O	-
celui	O	-

c'	O	-
était	O	-
son	O	-
second	O	-
,	O	-
le	O	-
baron	O	-
de	O	-
Kelweingstein	O	-
,	O	-
ayant	O	-
le	O	-
grade	O	-
équivalent	O	-
à	O	-
celui	O	-
de	O	-
capitaine	O	-
.	O	-
Le	O	-
major	O	-
était	O	-
un	O	-
géant	O	-
,	O	-
large	O	-
d'	O	-
épaules	O	-
,	O	-
orné	O	-
d'	O	-
une	O	-

de	O	-
capitaine	O	-
.	O	-
Le	O	-
major	O	-
était	O	-
un	O	-
géant	O	-
,	O	-
large	O	-
d'	O	-
épaules	O	-
,	O	-
orné	O	-
d'	O	-
une	O	-
longue	O	-
barbe	O	-
en	O	-
éventail	O	-
formant	O	-
nappe	O	-
sur	O	-
sa	O	-
poitrine	O	-
;	O	-
et	O	-
toute	O	-
sa	O	-
grande	O	-
personne	O	-
solennelle	O	-

longue	O	-
barbe	O	-
en	O	-
éventail	O	-
formant	O	-
nappe	O	-
sur	O	-
sa	O	-
poitrine	O	-
;	O	-
et	O	-
toute	O	-
sa	O	-
grande	O	-
personne	O	-
solennelle	O	-
éveillait	O	-
l'	O	-
idée	O	-
d'	O	-
un	O	-
paon	O	-
militaire	O	-
,	O	-
un	O	-
paon	O	-
qui	O	-
aurait	O	-
porté	O	-
sa	O	-
queue	O	-
déployée	O	-

éveillait	O	-
l'	O	-
idée	O	-
d'	O	-
un	O	-
paon	O	-
militaire	O	-
,	O	-
un	O	-
paon	O	-
qui	O	-
aurait	O	-
porté	O	-
sa	O	-
queue	O	-
déployée	O	-
à	O	-
son	O	-
menton	O	-
.	O	-
Il	O	-
avait	O	-
des	O	-
yeux	O	-
bleus	O	-
,	O	-
froids	O	-
et	O	-
doux	O	-
,	O	-
une	O	-
joue	O	-

à	O	-
son	O	-
menton	O	-
.	O	-
Il	O	-
avait	O	-
des	O	-
yeux	O	-
bleus	O	-
,	O	-
froids	O	-
et	O	-
doux	O	-
,	O	-
une	O	-
joue	O	-
fendue	O	-
d'	O	-
un	O	-
coup	O	-
de	O	-
sabre	O	-
dans	O	-
la	O	-
guerre	O	-
d'	O	-
Autriche	O	-
;	O	-
et	O	-
on	O	-
le	O	-
disait	O	-

fendue	O	-
d'	O	-
un	O	-
coup	O	-
de	O	-
sabre	O	-
dans	O	-
la	O	-
guerre	O	-
d'	O	-
Autriche	O	-
;	O	-
et	O	-
on	O	-
le	O	-
disait	O	-
brave	O	-
homme	O	-
autant	O	-
que	O	-
brave	O	-
officier	O	-
.	O	-
Le	O	-
capitaine	O	-
,	O	-
un	O	-
petit	O	-
rougeaud	O	-
à	O	-
gros	O	-
ventre	O	-

brave	O	-
homme	O	-
autant	O	-
que	O	-
brave	O	-
officier	O	-
.	O	-
Le	O	-
capitaine	O	-
,	O	-
un	O	-
petit	O	-
rougeaud	O	-
à	O	-
gros	O	-
ventre	O	-
,	O	-
sanglé	O	-
de	O	-
force	O	-
,	O	-
portait	O	-
presque	O	-
ras	O	-
son	O	-
poil	O	-
ardent	O	-
,	O	-
dont	O	-
les	O	-
fils	O	-
de	O	-

,	O	-
sanglé	O	-
de	O	-
force	O	-
,	O	-
portait	O	-
presque	O	-
ras	O	-
son	O	-
poil	O	-
ardent	O	-
,	O	-
dont	O	-
les	O	-
fils	O	-
de	O	-
feu	O	-
auraient	O	-
fait	O	-
croire	O	-
,	O	-
quand	O	-
ils	O	-
se	O	-
trouvaient	O	-
sous	O	-
certains	O	-
reflets	O	-
,	O	-
sa	O	-
figure	O	-
frottée	O	-

feu	O	-
auraient	O	-
fait	O	-
croire	O	-
,	O	-
quand	O	-
ils	O	-
se	O	-
trouvaient	O	-
sous	O	-
certains	O	-
reflets	O	-
,	O	-
sa	O	-
figure	O	-
frottée	O	-
de	O	-
phosphore	O	-
.	O	-
Deux	O	-
dents	O	-
perdues	O	-
dans	O	-
une	O	-
nuit	O	-
de	O	-
noce	O	-
,	O	-
sans	O	-
qu'	O	-
il	O	-
se	O	-

de	O	-
phosphore	O	-
.	O	-
Deux	O	-
dents	O	-
perdues	O	-
dans	O	-
une	O	-
nuit	O	-
de	O	-
noce	O	-
,	O	-
sans	O	-
qu'	O	-
il	O	-
se	O	-
rappelât	O	-
au	O	-
juste	O	-
comment	O	-
,	O	-
lui	O	-
faisaient	O	-
cracher	O	-
des	O	-
paroles	O	-
épaisses	O	-
qu'	O	-
on	O	-
n'	O	-
entendait	O	-
pas	O	-

rappelât	O	-
au	O	-
juste	O	-
comment	O	-
,	O	-
lui	O	-
faisaient	O	-
cracher	O	-
des	O	-
paroles	O	-
épaisses	O	-
qu'	O	-
on	O	-
n'	O	-
entendait	O	-
pas	O	-
toujours	O	-
;	O	-
et	O	-
il	O	-
était	O	-
chauve	O	-
du	O	-
sommet	O	-
du	O	-
crâne	O	-
seulement	O	-
,	O	-
tonsuré	O	-
comme	O	-
un	O	-
moine	O	-

toujours	O	-
;	O	-
et	O	-
il	O	-
était	O	-
chauve	O	-
du	O	-
sommet	O	-
du	O	-
crâne	O	-
seulement	O	-
,	O	-
tonsuré	O	-
comme	O	-
un	O	-
moine	O	-
,	O	-
avec	O	-
une	O	-
toison	O	-
de	O	-
petits	O	-
cheveux	O	-
frisés	O	-
,	O	-
dorés	O	-
et	O	-
luisants	O	-
,	O	-
autour	O	-
de	O	-
ce	O	-

,	O	-
avec	O	-
une	O	-
toison	O	-
de	O	-
petits	O	-
cheveux	O	-
frisés	O	-
,	O	-
dorés	O	-
et	O	-
luisants	O	-
,	O	-
autour	O	-
de	O	-
ce	O	-
cerceau	O	-
de	O	-
chair	O	-
nue	O	-
.	O	-
Le	O	-
commandant	O	-
lui	B-EVENT	24
serra	I-EVENT	-
la	I-EVENT	-
main	I-EVENT	-
,	O	-
et	O	-
il	O	-
avala	B-EVENT	24
d'	O	-

cerceau	O	-
de	O	-
chair	O	-
nue	O	-
.	O	-
Le	O	-
commandant	O	-
lui	B-EVENT	8
serra	I-EVENT	-
la	I-EVENT	-
main	I-EVENT	-
,	O	-
et	O	-
il	O	-
avala	B-EVENT	8
d'	O	-
un	O	-
trait	O	-
sa	O	-
tasse	B-EVENT	8
de	I-EVENT	-
café	I-EVENT	-
(	O	-
la	O	-
sixième	O	-
depuis	O	-
le	O	-
matin	O	-
)	O	-
,	O	-
en	B-EVENT	8
écoutant	I-EVENT	-

un	O	-
trait	O	-
sa	O	-
tasse	B-EVENT	4
de	I-EVENT	-
café	I-EVENT	-
(	O	-
la	O	-
sixième	O	-
depuis	O	-
le	O	-
matin	O	-
)	O	-
,	O	-
en	B-EVENT	4
écoutant	I-EVENT	-
le	O	-
rapport	O	-
de	O	-
son	O	-
subordonné	O	-
sur	O	-
les	O	-
incidents	B-EVENT	4
survenus	O	-
dans	O	-
le	O	-
service	O	-
;	O	-
puis	O	-
tous	O	-
deux	O	-

le	O	-
rapport	O	-
de	O	-
son	O	-
subordonné	O	-
sur	O	-
les	O	-
incidents	B-EVENT	8
survenus	O	-
dans	O	-
le	O	-
service	O	-
;	O	-
puis	O	-
tous	O	-
deux	O	-
se	B-EVENT	8
rapprochèrent	I-EVENT	-
de	O	-
la	O	-
fenêtre	O	-
en	B-EVENT	8
déclarant	I-EVENT	-
que	O	-
ce	O	-
n'	O	-
était	O	-
pas	O	-
gai	O	-
.	O	-
Le	O	-
major	O	-

se	B-EVENT	1
rapprochèrent	I-EVENT	-
de	O	-
la	O	-
fenêtre	O	-
en	B-EVENT	1
déclarant	I-EVENT	-
que	O	-
ce	O	-
n'	O	-
était	O	-
pas	O	-
gai	O	-
.	O	-
Le	O	-
major	O	-
,	O	-
homme	O	-
tranquille	O	-
,	O	-
marié	O	-
chez	O	-
lui	O	-
,	O	-
s'	O	-
accommodait	O	-
de	O	-
tout	O	-
;	O	-
mais	O	-
le	O	-
baron	O	-

,	O	-
homme	O	-
tranquille	O	-
,	O	-
marié	O	-
chez	O	-
lui	O	-
,	O	-
s'	O	-
accommodait	O	-
de	O	-
tout	O	-
;	O	-
mais	O	-
le	O	-
baron	O	-
capitaine	O	-
,	O	-
viveur	O	-
tenace	O	-
,	O	-
coureur	O	-
de	O	-
bouges	O	-
,	O	-
forcené	O	-
trousseur	O	-
de	O	-
filles	O	-
,	O	-
rageait	B-EVENT	31
d'	O	-

capitaine	O	-
,	O	-
viveur	O	-
tenace	O	-
,	O	-
coureur	O	-
de	O	-
bouges	O	-
,	O	-
forcené	O	-
trousseur	O	-
de	O	-
filles	O	-
,	O	-
rageait	B-EVENT	15
d'	O	-
être	O	-
enfermé	O	-
depuis	O	-
trois	O	-
mois	O	-
dans	O	-
la	O	-
chasteté	O	-
obligatoire	O	-
de	O	-
ce	O	-
poste	O	-
perdu	O	-
.	O	-
Comme	O	-
on	O	-

être	O	-
enfermé	O	-
depuis	O	-
trois	O	-
mois	O	-
dans	O	-
la	O	-
chasteté	O	-
obligatoire	O	-
de	O	-
ce	O	-
poste	O	-
perdu	O	-
.	O	-
Comme	O	-
on	O	-
grattait	B-EVENT	17
à	I-EVENT	-
la	I-EVENT	-
porte	I-EVENT	-
,	O	-
le	O	-
commandant	O	-
cria	B-EVENT	17
d'	O	-
ouvrir	O	-
,	O	-
et	O	-
un	O	-
homme	B-EVENT	17
,	O	-
un	O	-

grattait	B-EVENT	1
à	I-EVENT	-
la	I-EVENT	-
porte	I-EVENT	-
,	O	-
le	O	-
commandant	O	-
cria	B-EVENT	1
d'	O	-
ouvrir	O	-
,	O	-
et	O	-
un	O	-
homme	B-EVENT	1
,	O	-
un	O	-
de	O	-
leurs	O	-
soldats	O	-
automates	O	-
,	O	-
apparut	B-EVENT	1
dans	O	-
l'	O	-
ouverture	O	-
,	O	-
disant	B-EVENT	1
par	O	-
sa	O	-
seule	O	-
présence	O	-
que	O	-

de	O	-
leurs	O	-
soldats	O	-
automates	O	-
,	O	-
apparut	B-EVENT	6
dans	O	-
l'	O	-
ouverture	O	-
,	O	-
disant	B-EVENT	6
par	O	-
sa	O	-
seule	O	-
présence	O	-
que	O	-
le	O	-
déjeuner	O	-
était	O	-
prêt	O	-
.	O	-
Dans	O	-
la	O	-
salle	O	-
ils	O	-
trouvèrent	B-EVENT	6
les	O	-
trois	O	-
officiers	O	-
de	O	-
moindre	O	-
grade	O	-

le	O	-
déjeuner	O	-
était	O	-
prêt	O	-
.	O	-
Dans	O	-
la	O	-
salle	O	-
ils	O	-
trouvèrent	B-EVENT	10
les	O	-
trois	O	-
officiers	O	-
de	O	-
moindre	O	-
grade	O	-
:	O	-
un	O	-
lieutenant	O	-
,	O	-
Otto	O	-
de	O	-
Grossling	O	-
;	O	-
deux	O	-
sous	O	-
-	O	-
lieutenants	O	-
,	O	-
Fritz	O	-
Scheunaubourg	O	-
et	O	-

:	O	-
un	O	-
lieutenant	O	-
,	O	-
Otto	O	-
de	O	-
Grossling	O	-
;	O	-
deux	O	-
sous	O	-
-	O	-
lieutenants	O	-
,	O	-
Fritz	O	-
Scheunaubourg	O	-
et	O	-
le	O	-
marquis	O	-
Wilhem	O	-
d'	O	-
Eyrik	O	-
,	O	-
un	O	-
tout	O	-
petit	O	-
blondin	O	-
fier	O	-
et	O	-
brutal	O	-
avec	O	-
les	O	-
hommes	O	-

le	O	-
marquis	O	-
Wilhem	O	-
d'	O	-
Eyrik	O	-
,	O	-
un	O	-
tout	O	-
petit	O	-
blondin	O	-
fier	O	-
et	O	-
brutal	O	-
avec	O	-
les	O	-
hommes	O	-
,	O	-
dur	O	-
aux	O	-
vaincus	O	-
,	O	-
et	O	-
violent	O	-
comme	O	-
une	O	-
arme	O	-
à	O	-
feu	O	-
.	O	-
Depuis	O	-
son	O	-
entrée	O	-

,	O	-
dur	O	-
aux	O	-
vaincus	O	-
,	O	-
et	O	-
violent	O	-
comme	O	-
une	O	-
arme	O	-
à	O	-
feu	O	-
.	O	-
Depuis	O	-
son	O	-
entrée	O	-
en	O	-
France	O	-
,	O	-
ses	O	-
camarades	O	-
ne	O	-
l'	B-EVENT	23
appelaient	I-EVENT	-
plus	O	-
que	O	-
Mlle	B-EVENT	23
Fifi	I-EVENT	-
.	O	-
Ce	O	-
surnom	O	-
lui	O	-

en	O	-
France	O	-
,	O	-
ses	O	-
camarades	O	-
ne	O	-
l'	B-EVENT	7
appelaient	I-EVENT	-
plus	O	-
que	O	-
Mlle	B-EVENT	7
Fifi	I-EVENT	-
.	O	-
Ce	O	-
surnom	O	-
lui	O	-
venait	O	-
de	O	-
sa	O	-
tournure	O	-
coquette	O	-
,	O	-
de	O	-
sa	O	-
taille	O	-
fine	O	-
qu'	O	-
on	O	-
aurait	O	-
dit	O	-
tenue	O	-
en	O	-

venait	O	-
de	O	-
sa	O	-
tournure	O	-
coquette	O	-
,	O	-
de	O	-
sa	O	-
taille	O	-
fine	O	-
qu'	O	-
on	O	-
aurait	O	-
dit	O	-
tenue	O	-
en	O	-
un	O	-
corset	O	-
,	O	-
de	O	-
sa	O	-
figure	O	-
pâle	O	-
où	O	-
sa	O	-
naissante	O	-
moustache	O	-
apparaissait	O	-
à	O	-
peine	O	-
,	O	-
et	O	-

un	O	-
corset	O	-
,	O	-
de	O	-
sa	O	-
figure	O	-
pâle	O	-
où	O	-
sa	O	-
naissante	O	-
moustache	O	-
apparaissait	O	-
à	O	-
peine	O	-
,	O	-
et	O	-
aussi	O	-
de	O	-
l'	O	-
habitude	O	-
qu'	O	-
il	O	-
avait	O	-
prise	O	-
,	O	-
pour	O	-
exprimer	O	-
son	O	-
souverain	O	-
mépris	O	-
des	O	-
êtres	O	-

aussi	O	-
de	O	-
l'	O	-
habitude	O	-
qu'	O	-
il	O	-
avait	O	-
prise	O	-
,	O	-
pour	O	-
exprimer	O	-
son	O	-
souverain	O	-
mépris	O	-
des	O	-
êtres	O	-
et	O	-
des	O	-
choses	O	-
,	O	-
d'	O	-
employer	B-EVENT	22
à	O	-
tout	O	-
moment	O	-
la	O	-
locution	B-EVENT	22
française	O	-
-	O	-
-	O	-
fi	O	-
,	O	-

et	O	-
des	O	-
choses	O	-
,	O	-
d'	O	-
employer	B-EVENT	6
à	O	-
tout	O	-
moment	O	-
la	O	-
locution	B-EVENT	6
française	O	-
-	O	-
-	O	-
fi	O	-
,	O	-
_fi	O	-
donc_	O	-
,	O	-
qu'	O	-
il	O	-
prononçait	B-EVENT	6
avec	O	-
un	O	-
léger	O	-
sifflement	O	-
.	O	-
La	O	-
salle	O	-
à	O	-
manger	O	-
du	O	-

_fi	O	-
donc_	O	-
,	O	-
qu'	O	-
il	O	-
prononçait	B-EVENT	6
avec	O	-
un	O	-
léger	O	-
sifflement	O	-
.	O	-
La	O	-
salle	O	-
à	O	-
manger	O	-
du	O	-
château	O	-
d'	O	-
Uville	O	-
était	O	-
une	O	-
longue	O	-
et	O	-
royale	O	-
pièce	O	-
dont	O	-
les	O	-
glaces	O	-
de	O	-
cristal	O	-
ancien	O	-
,	O	-

château	O	-
d'	O	-
Uville	O	-
était	O	-
une	O	-
longue	O	-
et	O	-
royale	O	-
pièce	O	-
dont	O	-
les	O	-
glaces	O	-
de	O	-
cristal	O	-
ancien	O	-
,	O	-
étoilées	O	-
de	O	-
balles	O	-
,	O	-
et	O	-
les	O	-
hautes	O	-
tapisseries	O	-
des	O	-
Flandres	O	-
,	O	-
tailladées	O	-
à	O	-
coups	O	-
de	O	-
sabre	O	-

étoilées	O	-
de	O	-
balles	O	-
,	O	-
et	O	-
les	O	-
hautes	O	-
tapisseries	O	-
des	O	-
Flandres	O	-
,	O	-
tailladées	O	-
à	O	-
coups	O	-
de	O	-
sabre	O	-
et	O	-
pendantes	O	-
par	O	-
endroits	O	-
,	O	-
disaient	O	-
les	O	-
occupations	O	-
de	O	-
Mlle	O	-
Fifi	O	-
,	O	-
en	O	-
ses	O	-
heures	O	-
de	O	-

et	O	-
pendantes	O	-
par	O	-
endroits	O	-
,	O	-
disaient	O	-
les	O	-
occupations	O	-
de	O	-
Mlle	O	-
Fifi	O	-
,	O	-
en	O	-
ses	O	-
heures	O	-
de	O	-
désoeuvrement	O	-
.	O	-
Sur	O	-
les	O	-
murs	O	-
,	O	-
trois	O	-
portraits	O	-
de	O	-
famille	O	-
,	O	-
un	O	-
guerrier	O	-
vêtu	O	-
de	O	-
fer	O	-

désoeuvrement	O	-
.	O	-
Sur	O	-
les	O	-
murs	O	-
,	O	-
trois	O	-
portraits	O	-
de	O	-
famille	O	-
,	O	-
un	O	-
guerrier	O	-
vêtu	O	-
de	O	-
fer	O	-
,	O	-
un	O	-
cardinal	O	-
et	O	-
un	O	-
président	O	-
,	O	-
fumaient	B-EVENT	24
de	O	-
longues	O	-
pipes	O	-
de	O	-
porcelaine	O	-
,	O	-
tandis	O	-
qu'	O	-

,	O	-
un	O	-
cardinal	O	-
et	O	-
un	O	-
président	O	-
,	O	-
fumaient	B-EVENT	8
de	O	-
longues	O	-
pipes	O	-
de	O	-
porcelaine	O	-
,	O	-
tandis	O	-
qu'	O	-
en	O	-
son	O	-
cadre	O	-
dédoré	O	-
par	O	-
les	O	-
ans	O	-
,	O	-
une	O	-
noble	O	-
dame	O	-
à	O	-
poitrine	O	-
serrée	O	-
montrait	B-EVENT	8
d'	O	-

en	O	-
son	O	-
cadre	O	-
dédoré	O	-
par	O	-
les	O	-
ans	O	-
,	O	-
une	O	-
noble	O	-
dame	O	-
à	O	-
poitrine	O	-
serrée	O	-
montrait	B-EVENT	15
d'	O	-
un	O	-
air	O	-
arrogant	O	-
une	O	-
énorme	O	-
paire	B-EVENT	15
de	I-EVENT	-
moustaches	I-EVENT	-
faite	O	-
au	O	-
charbon	O	-
.	O	-
Et	O	-
le	O	-
déjeuner	B-EVENT	15
des	O	-

un	O	-
air	O	-
arrogant	O	-
une	O	-
énorme	O	-
paire	B-EVENT	6
de	I-EVENT	-
moustaches	I-EVENT	-
faite	O	-
au	O	-
charbon	O	-
.	O	-
Et	O	-
le	O	-
déjeuner	B-EVENT	6
des	O	-
officiers	O	-
s'	B-EVENT	6
écoula	I-EVENT	-
presque	O	-
en	O	-
silence	O	-
dans	O	-
cette	O	-
pièce	O	-
mutilée	O	-
,	O	-
assombrie	O	-
par	O	-
l'	O	-
averse	B-EVENT	6
,	O	-

officiers	O	-
s'	B-EVENT	2
écoula	I-EVENT	-
presque	O	-
en	O	-
silence	O	-
dans	O	-
cette	O	-
pièce	O	-
mutilée	O	-
,	O	-
assombrie	O	-
par	O	-
l'	O	-
averse	B-EVENT	2
,	O	-
attristante	O	-
par	O	-
son	O	-
aspect	O	-
vaincu	O	-
,	O	-
et	O	-
dont	O	-
le	O	-
vieux	O	-
parquet	O	-
de	O	-
chêne	O	-
était	O	-
