son	B-PER	B-PER	O	146
père	O	E-PER	O	-
.	O	O	O	-
Jean	B-PER	O	O	18
-	I-PER	O	O	-
Michel	I-PER	O	O	-
n'	O	O	O	-
admirait	O	O	O	-
pas	O	O	O	-
moins	O	O	O	-
sa	B-PER	B-PER	O	18
femme	O	E-PER	O	-
.	O	O	O	-
Ils	B-PER	O	O	208
avaient	O	O	O	-
vécu	O	O	O	-
en	O	O	O	-
parfait	O	O	O	-
accord	O	O	O	-
,	O	O	O	-
pendant	O	O	O	-
quinze	B-TIME	O	O	216
ans	I-TIME	O	O	-
;	O	O	O	-
et	O	O	O	-
ils	B-PER	O	O	208
avaient	O	O	O	-
eu	O	O	O	-
quatre	B-PER	O	O	223
enfants	E-PER	O	O	-
.	O	O	O	-
Puis	O	O	O	-
Clara	B-PER	O	O	146
était	O	O	O	-
morte	O	O	O	-
;	O	O	O	-
et	O	O	O	-
Jean	B-PER	O	O	18
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
après	O	O	O	-
l'	O	O	O	-
avoir	O	O	O	-
beaucoup	O	O	O	-
pleurée	O	O	O	-
,	O	O	O	-
avait	O	O	O	-
épousé	O	O	O	-
cinq	B-TIME	O	O	244
mois	I-TIME	O	O	-
plus	O	O	O	-
tard	O	O	O	-
Ottilie	B-PER	O	O	248
Schutz	E-PER	O	O	-
,	O	O	O	-
une	O	O	O	-
fille	O	O	O	-
de	O	O	O	-
vingt	O	O	O	-
ans	O	O	O	-
,	O	O	O	-

.	O	O	O	-
Le	B-PER	O	O	2
vieux	I-PER	O	O	-
Jean	I-PER	O	O	-
-	I-PER	O	O	-
Michel	I-PER	O	O	-
avait	O	O	O	-
quitté	O	O	O	-
le	B-GPE	O	O	9
pays	E-GPE	O	O	-
,	O	O	O	-
à	O	O	O	-
la	O	O	O	-
suite	O	O	O	-
de	O	O	O	-
frasques	O	O	O	-
de	O	O	O	-
jeunesse	O	O	O	-
,	O	O	O	-
d'	O	O	O	-
une	O	O	O	-
rixe	O	O	O	-
violente	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	B-PER	O	O	2
en	O	O	O	-
avait	O	O	O	-
souvent	O	O	O	-
,	O	O	O	-
–	O	O	O	-
car	O	O	O	-
il	B-PER	O	O	2
était	O	O	O	-
diablement	O	O	O	-
batailleur	O	O	O	-
,	O	O	O	-
–	O	O	O	-
et	O	O	O	-
qui	B-PER	O	O	2
avait	O	O	O	-
eu	O	O	O	-
cette	O	O	O	-
fois	O	O	O	-
un	O	O	O	-
fâcheux	O	O	O	-
dénouement	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	2
était	O	O	O	-
venu	O	O	O	-
s'	O	O	O	-
établir	O	O	O	-
,	O	O	O	-
presque	O	O	O	-
un	B-TIME	O	O	56
demi	I-TIME	O	O	-
-	I-TIME	O	O	-
siècle	I-TIME	O	O	-
avant	O	O	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-LOC	O	O	63
petite	I-LOC	O	O	-
ville	I-LOC	O	O	-
princière	E-LOC	O	O	-
,	O	O	O	-
dont	B-LOC	O	O	63
les	O	O	O	-
toits	O	O	O	-
rouges	O	O	O	-
aux	O	O	O	-
faites	O	O	O	-
pointus	O	O	O	-
et	O	O	O	-
les	O	O	B-FAC	76
jardins	O	O	I-FAC	-
ombreux	O	O	I-FAC	-
,	O	O	I-FAC	-
étagés	O	O	I-FAC	-
sur	O	O	I-FAC	-
la	O	B-LOC	I-FAC	82
pente	O	I-LOC	I-FAC	-
d'	O	I-LOC	I-FAC	-
une	B-LOC	I-LOC	I-FAC	85
molle	I-LOC	I-LOC	I-FAC	-
colline	E-LOC	E-LOC	E-FAC	-
,	O	O	O	-
se	O	O	O	-
mirent	O	O	O	-
dans	O	O	O	-
les	O	O	O	-
yeux	O	O	O	-
vert	O	O	O	-
pâle	O	O	O	-
du	B-PER	O	O	2
Vater	I-PER	O	O	-
Rhein	E-PER	O	O	-
.	O	O	O	-
Excellent	O	O	O	-
musicien	O	O	O	-
,	O	O	O	-
il	B-PER	O	O	2
s'	O	O	O	-
était	O	O	O	-
fait	O	O	O	-
promptement	O	O	O	-
apprécier	O	O	O	-
dans	O	O	O	-
un	B-LOC	O	O	63
pays	I-LOC	O	O	-
où	B-LOC	O	O	63
tous	B-PER	O	O	113
sont	O	O	O	-
musiciens	S-PER	O	O	115
.	O	O	O	-
Il	B-PER	O	O	2
y	B-LOC	O	O	63
avait	O	O	O	-
pris	O	O	O	-
racine	O	O	O	-
en	O	O	O	-
épousant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
quarante	O	O	O	-
ans	O	O	O	-
passés	O	O	O	-
,	O	O	O	-
Clara	B-PER	O	O	130
Sartorius	E-PER	O	O	-
,	O	O	O	-
la	O	O	O	-
fille	O	O	O	-
du	O	O	B-PER	135
maître	O	O	I-PER	-
de	O	O	I-PER	-
chapelle	O	B-FAC	I-PER	138
du	B-PER	I-FAC	I-PER	139
prince	E-PER	E-FAC	E-PER	-
,	O	O	O	-
qui	B-PER	O	O	135
lui	B-PER	O	O	2
transmit	O	O	O	-
sa	B-PER	O	O	135
charge	O	O	O	-
.	O	O	O	-
Clara	B-PER	O	O	130
était	O	O	O	-
une	B-PER	O	O	150
Allemande	I-PER	O	O	-
placide	I-PER	O	O	-
qui	B-PER	O	O	130
avait	O	O	O	-
deux	O	O	O	-
passions	O	O	O	-
:	O	O	O	-
la	O	O	O	-
cuisine	O	O	O	-
et	O	O	O	-
la	O	O	O	-
musique	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	130
eut	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	O	130
mari	O	I-PER	O	-
un	O	O	O	-
culte	O	O	O	-
qu'	O	O	O	-
égalait	O	O	O	-
seul	O	O	O	-
celui	O	O	O	-
qu'	O	O	O	-
elle	B-PER	O	O	130
avait	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	O	130
père	O	E-PER	O	-
.	O	O	O	-
Jean	B-PER	O	O	2
-	I-PER	O	O	-
Michel	I-PER	O	O	-
n'	O	O	O	-
admirait	O	O	O	-
pas	O	O	O	-
moins	O	O	O	-
sa	B-PER	B-PER	O	2
femme	O	E-PER	O	-
.	O	O	O	-
Ils	B-PER	O	O	192
avaient	O	O	O	-
vécu	O	O	O	-
en	O	O	O	-
parfait	O	O	O	-
accord	O	O	O	-
,	O	O	O	-
pendant	O	O	O	-
quinze	B-TIME	O	O	200
ans	I-TIME	O	O	-
;	O	O	O	-
et	O	O	O	-
ils	B-PER	O	O	192
avaient	O	O	O	-
eu	O	O	O	-
quatre	B-PER	O	O	207
enfants	E-PER	O	O	-
.	O	O	O	-
Puis	O	O	O	-
Clara	B-PER	O	O	130
était	O	O	O	-
morte	O	O	O	-
;	O	O	O	-
et	O	O	O	-
Jean	B-PER	O	O	2
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
après	O	O	O	-
l'	O	O	O	-
avoir	O	O	O	-
beaucoup	O	O	O	-
pleurée	O	O	O	-
,	O	O	O	-
avait	O	O	O	-
épousé	O	O	O	-
cinq	B-TIME	O	O	228
mois	I-TIME	O	O	-
plus	O	O	O	-
tard	O	O	O	-
Ottilie	B-PER	O	O	232
Schutz	E-PER	O	O	-
,	O	O	O	-
une	O	O	O	-
fille	O	O	O	-
de	O	O	O	-
vingt	O	O	O	-
ans	O	O	O	-
,	O	O	O	-
aux	O	O	O	-
joues	O	O	O	-
rouges	O	O	O	-
,	O	O	O	-
robuste	O	O	O	-
et	O	O	O	-
rieuse	O	O	O	-
.	O	O	O	-
Ottilie	B-PER	O	O	232
avait	O	O	O	-
juste	O	O	O	-
autant	O	O	O	-
de	O	O	O	-
qualités	O	O	O	-
que	O	O	O	-
Clara	S-PER	O	O	130

de	O	O	O	-
jeunesse	O	O	O	-
,	O	O	O	-
d'	O	O	O	-
une	O	O	O	-
rixe	O	O	O	-
violente	O	O	O	-
,	O	O	O	-
comme	O	O	O	-
il	B-PER	O	O	10
en	O	O	O	-
avait	O	O	O	-
souvent	O	O	O	-
,	O	O	O	-
–	O	O	O	-
car	O	O	O	-
il	B-PER	O	O	10
était	O	O	O	-
diablement	O	O	O	-
batailleur	O	O	O	-
,	O	O	O	-
–	O	O	O	-
et	O	O	O	-
qui	B-PER	O	O	10
avait	O	O	O	-
eu	O	O	O	-
cette	O	O	O	-
fois	O	O	O	-
un	O	O	O	-
fâcheux	O	O	O	-
dénouement	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	10
était	O	O	O	-
venu	O	O	O	-
s'	O	O	O	-
établir	O	O	O	-
,	O	O	O	-
presque	O	O	O	-
un	B-TIME	O	O	40
demi	I-TIME	O	O	-
-	I-TIME	O	O	-
siècle	I-TIME	O	O	-
avant	O	O	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-LOC	O	O	47
petite	I-LOC	O	O	-
ville	I-LOC	O	O	-
princière	E-LOC	O	O	-
,	O	O	O	-
dont	B-LOC	O	O	47
les	O	O	O	-
toits	O	O	O	-
rouges	O	O	O	-
aux	O	O	O	-
faites	O	O	O	-
pointus	O	O	O	-
et	O	O	O	-
les	O	O	B-FAC	60
jardins	O	O	I-FAC	-
ombreux	O	O	I-FAC	-
,	O	O	I-FAC	-
étagés	O	O	I-FAC	-
sur	O	O	I-FAC	-
la	O	B-LOC	I-FAC	66
pente	O	I-LOC	I-FAC	-
d'	O	I-LOC	I-FAC	-
une	B-LOC	I-LOC	I-FAC	69
molle	I-LOC	I-LOC	I-FAC	-
colline	E-LOC	E-LOC	E-FAC	-
,	O	O	O	-
se	O	O	O	-
mirent	O	O	O	-
dans	O	O	O	-
les	O	O	O	-
yeux	O	O	O	-
vert	O	O	O	-
pâle	O	O	O	-
du	B-PER	O	O	10
Vater	I-PER	O	O	-
Rhein	E-PER	O	O	-
.	O	O	O	-
Excellent	O	O	O	-
musicien	O	O	O	-
,	O	O	O	-
il	B-PER	O	O	10
s'	O	O	O	-
était	O	O	O	-
fait	O	O	O	-
promptement	O	O	O	-
apprécier	O	O	O	-
dans	O	O	O	-
un	B-LOC	O	O	47
pays	I-LOC	O	O	-
où	B-LOC	O	O	47
tous	B-PER	O	O	97
sont	O	O	O	-
musiciens	S-PER	O	O	99
.	O	O	O	-
Il	B-PER	O	O	10
y	B-LOC	O	O	47
avait	O	O	O	-
pris	O	O	O	-
racine	O	O	O	-
en	O	O	O	-
épousant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
quarante	O	O	O	-
ans	O	O	O	-
passés	O	O	O	-
,	O	O	O	-
Clara	B-PER	O	O	114
Sartorius	E-PER	O	O	-
,	O	O	O	-
la	O	O	O	-
fille	O	O	O	-
du	O	O	B-PER	119
maître	O	O	I-PER	-
de	O	O	I-PER	-
chapelle	O	B-FAC	I-PER	122
du	B-PER	I-FAC	I-PER	123
prince	E-PER	E-FAC	E-PER	-
,	O	O	O	-
qui	B-PER	O	O	119
lui	B-PER	O	O	10
transmit	O	O	O	-
sa	B-PER	O	O	119
charge	O	O	O	-
.	O	O	O	-
Clara	B-PER	O	O	114
était	O	O	O	-
une	B-PER	O	O	134
Allemande	I-PER	O	O	-
placide	I-PER	O	O	-
qui	B-PER	O	O	114
avait	O	O	O	-
deux	O	O	O	-
passions	O	O	O	-
:	O	O	O	-
la	O	O	O	-
cuisine	O	O	O	-
et	O	O	O	-
la	O	O	O	-
musique	O	O	O	-
.	O	O	O	-
Elle	B-PER	O	O	114
eut	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	O	114
mari	O	I-PER	O	-
un	O	O	O	-
culte	O	O	O	-
qu'	O	O	O	-
égalait	O	O	O	-
seul	O	O	O	-
celui	O	O	O	-
qu'	O	O	O	-
elle	B-PER	O	O	114
avait	O	O	O	-
pour	O	O	O	-
son	B-PER	B-PER	O	114
père	O	E-PER	O	-
.	O	O	O	-
Jean	B-PER	O	O	10
-	I-PER	O	O	-
Michel	I-PER	O	O	-
n'	O	O	O	-
admirait	O	O	O	-
pas	O	O	O	-
moins	O	O	O	-
sa	B-PER	B-PER	O	10
femme	O	E-PER	O	-
.	O	O	O	-
Ils	B-PER	O	O	176
avaient	O	O	O	-
vécu	O	O	O	-
en	O	O	O	-
parfait	O	O	O	-
accord	O	O	O	-
,	O	O	O	-
pendant	O	O	O	-
quinze	B-TIME	O	O	184
ans	I-TIME	O	O	-
;	O	O	O	-
et	O	O	O	-
ils	B-PER	O	O	176
avaient	O	O	O	-
eu	O	O	O	-
quatre	B-PER	O	O	191
enfants	E-PER	O	O	-
.	O	O	O	-
Puis	O	O	O	-
Clara	B-PER	O	O	114
était	O	O	O	-
morte	O	O	O	-
;	O	O	O	-
et	O	O	O	-
Jean	B-PER	O	O	10
-	I-PER	O	O	-
Michel	E-PER	O	O	-
,	O	O	O	-
après	O	O	O	-
l'	O	O	O	-
avoir	O	O	O	-
beaucoup	O	O	O	-
pleurée	O	O	O	-
,	O	O	O	-
avait	O	O	O	-
épousé	O	O	O	-
cinq	B-TIME	O	O	212
mois	I-TIME	O	O	-
plus	O	O	O	-
tard	O	O	O	-
Ottilie	B-PER	O	O	216
Schutz	E-PER	O	O	-
,	O	O	O	-
une	O	O	O	-
fille	O	O	O	-
de	O	O	O	-
vingt	O	O	O	-
ans	O	O	O	-
,	O	O	O	-
aux	O	O	O	-
joues	O	O	O	-
rouges	O	O	O	-
,	O	O	O	-
robuste	O	O	O	-
et	O	O	O	-
rieuse	O	O	O	-
.	O	O	O	-
Ottilie	B-PER	O	O	216
avait	O	O	O	-
juste	O	O	O	-
autant	O	O	O	-
de	O	O	O	-
qualités	O	O	O	-
que	O	O	O	-
Clara	S-PER	O	O	114
,	O	O	O	-
et	O	O	O	-
Jean	B-PER	O	O	10
-	I-PER	O	O	-
Michel	I-PER	O	O	-
l'	S-PER	O	O	216
avait	O	O	O	-
aimée	O	O	O	-
juste	O	O	O	-
autant	O	O	O	-
.	O	O	O	-
Après	O	O	O	-
huit	B-TIME	O	O	253
ans	I-TIME	O	O	-
de	I-TIME	O	O	-
mariage	E-TIME	O	O	-

il	B-PER	O	O	1
était	O	O	O	-
diablement	O	O	O	-
batailleur	O	O	O	-
,	O	O	O	-
–	O	O	O	-
et	O	O	O	-
qui	B-PER	O	O	1
avait	O	O	O	-
eu	O	O	O	-
cette	O	O	O	-
fois	O	O	O	-
un	O	O	O	-
fâcheux	O	O	O	-
dénouement	O	O	O	-
.	O	O	O	-
Il	B-PER	O	O	1
était	O	O	O	-
venu	O	O	O	-
s'	O	O	O	-
établir	O	O	O	-
,	O	O	O	-
presque	O	O	O	-
un	B-TIME	O	O	24
demi	I-TIME	O	O	-
-	I-TIME	O	O	-
siècle	I-TIME	O	O	-
avant	O	O	O	-
,	O	O	O	-
dans	O	O	O	-
la	B-LOC	O	O	31
petite	I-LOC	O	O	-
ville	I-LOC	O	O	-
princière	E-LOC	O	O	-
,	O	O	O	-
dont	B-LOC	O	O	31
les	O	O	O	-
toits	O	O	O	-
rouges	O	O	O	-
aux	O	O	O	-
faites	O	O	O	-
pointus	O	O	O	-
et	O	O	O	-
les	O	O	B-FAC	44
jardins	O	O	I-FAC	-
ombreux	O	O	I-FAC	-
,	O	O	I-FAC	-
étagés	O	O	I-FAC	-
sur	O	O	I-FAC	-
la	O	B-LOC	I-FAC	50
pente	O	I-LOC	I-FAC	-
d'	O	I-LOC	I-FAC	-
une	B-LOC	I-LOC	I-FAC	53
molle	I-LOC	I-LOC	I-FAC	-
colline	E-LOC	E-LOC	E-FAC	-
,	O	O	O	-
se	O	O	O	-
mirent	O	O	O	-
dans	O	O	O	-
les	O	O	O	-
yeux	O	O	O	-
vert	O	O	O	-
pâle	O	O	O	-
du	B-PER	O	O	1
Vater	I-PER	O	O	-
Rhein	E-PER	O	O	-
.	O	O	O	-
Excellent	O	O	O	-
musicien	O	O	O	-
,	O	O	O	-
il	B-PER	O	O	1
s'	O	O	O	-
était	O	O	O	-
fait	O	O	O	-
promptement	O	O	O	-
apprécier	O	O	O	-
dans	O	O	O	-
un	B-LOC	O	O	31
pays	I-LOC	O	O	-
où	B-LOC	O	O	31
tous	B-PER	O	O	81
sont	O	O	O	-
musiciens	S-PER	O	O	83
.	O	O	O	-
Il	B-PER	O	O	1
y	B-LOC	O	O	31
avait	O	O	O	-
pris	O	O	O	-
racine	O	O	O	-
en	O	O	O	-
épousant	O	O	O	-
,	O	O	O	-
à	O	O	O	-
quarante	O	O	O	-
ans	O	O	O	-
passés	O	O	O	-
,	O	O	O	-
Clara	B-PER	O	O	98
Sartorius	E-PER	O	O	-
,	O	O	O	-
la	O	O	O	-
fille	O	O	O	-
du	O	O	B-PER	103
