pas	O	O	O	-
de	O	O	O	-
chevaux	S-VEH	O	O	143
,	O	O	O	-
vu	O	O	O	-
que	O	O	O	-
l'	B-HIST	O	O	176
épidémie	I-HIST	O	O	-
(	O	O	O	-
cette	O	O	O	-
même	O	O	O	-
épidémie	O	O	O	-
qui	O	O	O	-
est	O	O	O	-
en	O	O	O	-
permanence	O	O	O	-
dans	O	O	O	-
certains	O	B-FAC	O	187
relais	O	I-FAC	O	-
sur	O	I-FAC	O	-
les	B-FAC	I-FAC	O	190
routes	I-FAC	I-FAC	O	-
peu	I-FAC	I-FAC	O	-
fréquentées	E-FAC	E-FAC	O	-
)	O	O	O	-
en	B-VEH	O	O	143
avait	O	O	O	-
enlevé	O	O	O	-
trente	O	O	O	-
-	O	O	O	-
sept	O	O	O	-
la	B-TIME	O	O	201
semaine	I-TIME	O	O	-
dernière	I-TIME	O	O	-
;	O	O	O	-
qu'	O	O	O	-
enfin	O	O	O	-
on	B-PER	O	O	207
pourrait	O	O	O	-
partir	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	211
nuit	E-TIME	O	O	-
,	O	O	O	-
mais	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
fallait	O	O	O	-
attendre	O	O	O	-
que	O	O	O	-
l'	B-VEH	O	O	220
attelage	I-VEH	O	O	-
qui	B-VEH	O	O	220
venait	O	O	O	-
de	O	O	O	-
conduire	O	O	O	-
la	B-VEH	O	O	122
patache	I-VEH	O	O	-
fût	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
rafraîchi	O	O	O	-
.	O	O	O	-
—	O	O	O	-
Cela	O	O	O	-
sera	O	O	O	-
-	O	O	O	-
t	O	O	O	-
-	O	O	O	-
il	O	O	O	-
bien	O	O	O	-
long	O	O	O	-
?	O	O	O	-
demanda	O	O	O	-
le	B-PER	O	O	244
laquais	I-PER	O	O	-
empaqueté	I-PER	O	O	-
de	I-PER	O	O	-
fourrures	I-PER	O	O	-
qui	B-PER	O	O	244
était	O	O	O	-
installé	O	O	O	-
sur	O	O	O	-
le	O	O	O	-
siége	O	O	O	-
.	O	O	O	-
—	O	O	O	-

rue	O	O	O	-
auber	O	O	O	-
,	O	O	O	-
3	O	O	O	-
—	O	O	O	-
1881	O	O	O	-
Droits	O	O	O	-
de	O	O	O	-
reproduction	O	O	O	-
et	O	O	O	-
de	O	O	O	-
traduction	O	O	O	-
réservés	O	O	O	-
I	O	O	O	-
Il	O	O	O	-
y	O	O	O	-
a	O	O	O	-
trois	B-TIME	O	O	18
ans	E-TIME	O	O	-
,	O	O	O	-
il	B-HIST	O	O	21
arriva	O	O	O	-
à	O	O	O	-
Saint	B-GPE	O	O	24
-	I-GPE	O	O	-
Front	E-GPE	O	O	-
,	O	O	O	-
petite	O	O	O	-
ville	O	O	O	-
fort	O	O	O	-
laide	O	O	O	-
qui	O	O	O	-
est	O	O	O	-
située	O	O	O	-
dans	O	O	O	-
nos	B-LOC	O	O	36
environs	I-LOC	O	O	-
et	O	O	O	-
que	O	O	O	-
je	B-METALEPSE	O	O	40
ne	O	O	O	-
vous	B-METALEPSE	O	O	42
engage	O	O	O	-
pas	O	O	O	-
à	O	O	O	-
chercher	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
carte	O	O	O	-
,	O	O	O	-
même	O	O	O	-
sur	O	O	O	-
celle	O	O	O	-
de	O	O	O	-
Cassini	S-PER	O	O	55
,	O	O	O	-
une	B-HIST	O	O	57
aventure	I-HIST	O	O	-
qui	B-HIST	O	O	57
fit	O	O	O	-
beaucoup	O	O	O	-
jaser	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
elle	B-HIST	O	O	57
n'	O	O	O	-
eût	O	O	O	-
rien	O	O	O	-
de	O	O	O	-
bien	O	O	O	-
intéressant	O	O	O	-
par	O	O	O	-
elle	B-HIST	O	O	57
-	I-HIST	O	O	-
même	E-HIST	O	O	-
,	O	O	O	-
mais	O	O	O	-
dont	B-HIST	O	O	57
les	O	O	O	-
suites	O	O	O	-
,	O	O	O	-
furent	O	O	O	-
fort	O	O	O	-
graves	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
on	B-METALEPSE	O	O	87
n'	O	O	O	-
en	O	O	O	-
ait	O	O	O	-
rien	O	O	O	-
su	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
par	O	O	O	-
une	B-TIME	O	O	97
nuit	I-TIME	O	O	-
sombre	I-TIME	O	O	-
et	O	O	O	-
par	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
froide	O	O	O	-
.	O	O	O	-
Une	B-VEH	O	O	106
chaise	I-VEH	O	O	-
de	I-VEH	O	O	-
poste	I-VEH	O	O	-
entra	O	O	O	-
dans	O	O	O	-
la	O	O	B-FAC	112
cour	O	O	I-FAC	-
de	O	O	I-FAC	-
l'	O	B-FAC	I-FAC	115
auberge	O	I-FAC	I-FAC	-
du	B-ORG	I-FAC	I-FAC	117
Lion	I-ORG	I-FAC	I-FAC	-
-	I-ORG	I-FAC	I-FAC	-
Couronné	E-ORG	E-FAC	E-FAC	-
.	O	O	O	-
Une	O	O	O	-
voix	O	O	O	-
de	O	O	O	-
femme	B-PER	O	O	125
demanda	O	O	O	-
des	B-VEH	O	O	127
chevaux	E-VEH	O	O	-
,	O	O	O	-
vite	O	O	O	-
,	O	O	O	-
vite	O	O	O	-
!	O	O	O	-
…	O	O	O	-
Le	B-PER	O	O	135
postillon	I-PER	O	O	-
vint	O	O	O	-
lui	O	O	O	-
répondre	O	O	O	-
fort	O	O	O	-
lentement	O	O	O	-
que	O	O	O	-
cela	O	O	O	-
était	O	O	O	-
facile	O	O	O	-
à	O	O	O	-
dire	O	O	O	-
;	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
n'	O	O	O	-
y	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
de	O	O	O	-
chevaux	S-VEH	O	O	127
,	O	O	O	-
vu	O	O	O	-
que	O	O	O	-
l'	B-HIST	O	O	160
épidémie	I-HIST	O	O	-
(	O	O	O	-
cette	O	O	O	-
même	O	O	O	-
épidémie	O	O	O	-
qui	O	O	O	-
est	O	O	O	-
en	O	O	O	-
permanence	O	O	O	-
dans	O	O	O	-
certains	O	B-FAC	O	171
relais	O	I-FAC	O	-
sur	O	I-FAC	O	-
les	B-FAC	I-FAC	O	174
routes	I-FAC	I-FAC	O	-
peu	I-FAC	I-FAC	O	-
fréquentées	E-FAC	E-FAC	O	-
)	O	O	O	-
en	B-VEH	O	O	127
avait	O	O	O	-
enlevé	O	O	O	-
trente	O	O	O	-
-	O	O	O	-
sept	O	O	O	-
la	B-TIME	O	O	185
semaine	I-TIME	O	O	-
dernière	I-TIME	O	O	-
;	O	O	O	-
qu'	O	O	O	-
enfin	O	O	O	-
on	B-PER	O	O	191
pourrait	O	O	O	-
partir	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	195
nuit	E-TIME	O	O	-
,	O	O	O	-
mais	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
fallait	O	O	O	-
attendre	O	O	O	-
que	O	O	O	-
l'	B-VEH	O	O	204
attelage	I-VEH	O	O	-
qui	B-VEH	O	O	204
venait	O	O	O	-
de	O	O	O	-
conduire	O	O	O	-
la	B-VEH	O	O	106
patache	I-VEH	O	O	-
fût	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
rafraîchi	O	O	O	-
.	O	O	O	-
—	O	O	O	-
Cela	O	O	O	-
sera	O	O	O	-
-	O	O	O	-
t	O	O	O	-
-	O	O	O	-
il	O	O	O	-
bien	O	O	O	-
long	O	O	O	-
?	O	O	O	-
demanda	O	O	O	-
le	B-PER	O	O	228
laquais	I-PER	O	O	-
empaqueté	I-PER	O	O	-
de	I-PER	O	O	-
fourrures	I-PER	O	O	-
qui	B-PER	O	O	228
était	O	O	O	-
installé	O	O	O	-
sur	O	O	O	-
le	O	O	O	-
siége	O	O	O	-
.	O	O	O	-
—	O	O	O	-
C'	O	O	O	-
est	O	O	O	-
l'	O	O	O	-
affaire	O	O	O	-
d'	O	O	O	-
une	B-TIME	O	O	246
heure	E-TIME	O	O	-
,	O	O	O	-
répondit	O	O	O	-
le	B-PER	O	O	135
postillon	I-PER	O	O	-
à	I-PER	O	O	-
demi	I-PER	O	O	-
débotté	I-PER	O	O	-
;	O	O	O	-
nous	B-PER	O	O	256

a	O	O	O	-
trois	B-TIME	O	O	2
ans	E-TIME	O	O	-
,	O	O	O	-
il	B-HIST	O	O	5
arriva	O	O	O	-
à	O	O	O	-
Saint	B-GPE	O	O	8
-	I-GPE	O	O	-
Front	E-GPE	O	O	-
,	O	O	O	-
petite	O	O	O	-
ville	O	O	O	-
fort	O	O	O	-
laide	O	O	O	-
qui	O	O	O	-
est	O	O	O	-
située	O	O	O	-
dans	O	O	O	-
nos	B-LOC	O	O	20
environs	I-LOC	O	O	-
et	O	O	O	-
que	O	O	O	-
je	B-METALEPSE	O	O	24
ne	O	O	O	-
vous	B-METALEPSE	O	O	26
engage	O	O	O	-
pas	O	O	O	-
à	O	O	O	-
chercher	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
carte	O	O	O	-
,	O	O	O	-
même	O	O	O	-
sur	O	O	O	-
celle	O	O	O	-
de	O	O	O	-
Cassini	S-PER	O	O	39
,	O	O	O	-
une	B-HIST	O	O	41
aventure	I-HIST	O	O	-
qui	B-HIST	O	O	41
fit	O	O	O	-
beaucoup	O	O	O	-
jaser	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
elle	B-HIST	O	O	41
n'	O	O	O	-
eût	O	O	O	-
rien	O	O	O	-
de	O	O	O	-
bien	O	O	O	-
intéressant	O	O	O	-
par	O	O	O	-
elle	B-HIST	O	O	41
-	I-HIST	O	O	-
même	E-HIST	O	O	-
,	O	O	O	-
mais	O	O	O	-
dont	B-HIST	O	O	41
les	O	O	O	-
suites	O	O	O	-
,	O	O	O	-
furent	O	O	O	-
fort	O	O	O	-
graves	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
on	B-METALEPSE	O	O	71
n'	O	O	O	-
en	O	O	O	-
ait	O	O	O	-
rien	O	O	O	-
su	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
par	O	O	O	-
une	B-TIME	O	O	81
nuit	I-TIME	O	O	-
sombre	I-TIME	O	O	-
et	O	O	O	-
par	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
froide	O	O	O	-
.	O	O	O	-
Une	B-VEH	O	O	90
chaise	I-VEH	O	O	-
de	I-VEH	O	O	-
poste	I-VEH	O	O	-
entra	O	O	O	-
dans	O	O	O	-
la	O	O	B-FAC	96
cour	O	O	I-FAC	-
de	O	O	I-FAC	-
l'	O	B-FAC	I-FAC	99
auberge	O	I-FAC	I-FAC	-
du	B-ORG	I-FAC	I-FAC	101
Lion	I-ORG	I-FAC	I-FAC	-
-	I-ORG	I-FAC	I-FAC	-
Couronné	E-ORG	E-FAC	E-FAC	-
.	O	O	O	-
Une	O	O	O	-
voix	O	O	O	-
de	O	O	O	-
femme	B-PER	O	O	109
demanda	O	O	O	-
des	B-VEH	O	O	111
chevaux	E-VEH	O	O	-
,	O	O	O	-
vite	O	O	O	-
,	O	O	O	-
vite	O	O	O	-
!	O	O	O	-
…	O	O	O	-
Le	B-PER	O	O	119
postillon	I-PER	O	O	-
vint	O	O	O	-
lui	O	O	O	-
répondre	O	O	O	-
fort	O	O	O	-
lentement	O	O	O	-
que	O	O	O	-
cela	O	O	O	-
était	O	O	O	-
facile	O	O	O	-
à	O	O	O	-
dire	O	O	O	-
;	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
n'	O	O	O	-
y	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
de	O	O	O	-
chevaux	S-VEH	O	O	111
,	O	O	O	-
vu	O	O	O	-
que	O	O	O	-
l'	B-HIST	O	O	144
épidémie	I-HIST	O	O	-
(	O	O	O	-
cette	O	O	O	-
même	O	O	O	-
épidémie	O	O	O	-
qui	O	O	O	-
est	O	O	O	-
en	O	O	O	-
permanence	O	O	O	-
dans	O	O	O	-
certains	O	B-FAC	O	155
relais	O	I-FAC	O	-
sur	O	I-FAC	O	-
les	B-FAC	I-FAC	O	158
routes	I-FAC	I-FAC	O	-
peu	I-FAC	I-FAC	O	-
fréquentées	E-FAC	E-FAC	O	-
)	O	O	O	-
en	B-VEH	O	O	111
avait	O	O	O	-
enlevé	O	O	O	-
trente	O	O	O	-
-	O	O	O	-
sept	O	O	O	-
la	B-TIME	O	O	169
semaine	I-TIME	O	O	-
dernière	I-TIME	O	O	-
;	O	O	O	-
qu'	O	O	O	-
enfin	O	O	O	-
on	B-PER	O	O	175
pourrait	O	O	O	-
partir	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	179
nuit	E-TIME	O	O	-
,	O	O	O	-
mais	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
fallait	O	O	O	-
attendre	O	O	O	-
que	O	O	O	-
l'	B-VEH	O	O	188
attelage	I-VEH	O	O	-
qui	B-VEH	O	O	188
venait	O	O	O	-
de	O	O	O	-
conduire	O	O	O	-
la	B-VEH	O	O	90
patache	I-VEH	O	O	-
fût	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
rafraîchi	O	O	O	-
.	O	O	O	-
—	O	O	O	-
Cela	O	O	O	-
sera	O	O	O	-
-	O	O	O	-
t	O	O	O	-
-	O	O	O	-
il	O	O	O	-
bien	O	O	O	-
long	O	O	O	-
?	O	O	O	-
demanda	O	O	O	-
le	B-PER	O	O	212
laquais	I-PER	O	O	-
empaqueté	I-PER	O	O	-
de	I-PER	O	O	-
fourrures	I-PER	O	O	-
qui	B-PER	O	O	212
était	O	O	O	-
installé	O	O	O	-
sur	O	O	O	-
le	O	O	O	-
siége	O	O	O	-
.	O	O	O	-
—	O	O	O	-
C'	O	O	O	-
est	O	O	O	-
l'	O	O	O	-
affaire	O	O	O	-
d'	O	O	O	-
une	B-TIME	O	O	230
heure	E-TIME	O	O	-
,	O	O	O	-
répondit	O	O	O	-
le	B-PER	O	O	119
postillon	I-PER	O	O	-
à	I-PER	O	O	-
demi	I-PER	O	O	-
débotté	I-PER	O	O	-
;	O	O	O	-
nous	B-PER	O	O	240
allons	O	O	O	-
nous	O	O	O	-
mettre	O	O	O	-
tout	O	O	O	-
de	O	O	O	-
suite	O	O	O	-
à	O	O	O	-
manger	O	O	O	-
l'	O	O	O	-
avoine	O	O	O	-
.	O	O	O	-
Le	B-PER	O	O	252
domestique	I-PER	O	O	-
jura	O	O	O	-
;	O	O	O	-
une	B-PER	O	O	256

est	O	O	O	-
située	O	O	O	-
dans	O	O	O	-
nos	B-LOC	O	O	4
environs	I-LOC	O	O	-
et	O	O	O	-
que	O	O	O	-
je	B-METALEPSE	O	O	8
ne	O	O	O	-
vous	B-METALEPSE	O	O	10
engage	O	O	O	-
pas	O	O	O	-
à	O	O	O	-
chercher	O	O	O	-
sur	O	O	O	-
la	O	O	O	-
carte	O	O	O	-
,	O	O	O	-
même	O	O	O	-
sur	O	O	O	-
celle	O	O	O	-
de	O	O	O	-
Cassini	S-PER	O	O	23
,	O	O	O	-
une	B-HIST	O	O	25
aventure	I-HIST	O	O	-
qui	B-HIST	O	O	25
fit	O	O	O	-
beaucoup	O	O	O	-
jaser	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
elle	B-HIST	O	O	25
n'	O	O	O	-
eût	O	O	O	-
rien	O	O	O	-
de	O	O	O	-
bien	O	O	O	-
intéressant	O	O	O	-
par	O	O	O	-
elle	B-HIST	O	O	25
-	I-HIST	O	O	-
même	E-HIST	O	O	-
,	O	O	O	-
mais	O	O	O	-
dont	B-HIST	O	O	25
les	O	O	O	-
suites	O	O	O	-
,	O	O	O	-
furent	O	O	O	-
fort	O	O	O	-
graves	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
on	B-METALEPSE	O	O	55
n'	O	O	O	-
en	O	O	O	-
ait	O	O	O	-
rien	O	O	O	-
su	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
par	O	O	O	-
une	B-TIME	O	O	65
nuit	I-TIME	O	O	-
sombre	I-TIME	O	O	-
et	O	O	O	-
par	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
froide	O	O	O	-
.	O	O	O	-
Une	B-VEH	O	O	74
chaise	I-VEH	O	O	-
de	I-VEH	O	O	-
poste	I-VEH	O	O	-
entra	O	O	O	-
dans	O	O	O	-
la	O	O	B-FAC	80
cour	O	O	I-FAC	-
de	O	O	I-FAC	-
l'	O	B-FAC	I-FAC	83
auberge	O	I-FAC	I-FAC	-
du	B-ORG	I-FAC	I-FAC	85
Lion	I-ORG	I-FAC	I-FAC	-
-	I-ORG	I-FAC	I-FAC	-
Couronné	E-ORG	E-FAC	E-FAC	-
.	O	O	O	-
Une	O	O	O	-
voix	O	O	O	-
de	O	O	O	-
femme	B-PER	O	O	93
demanda	O	O	O	-
des	B-VEH	O	O	95
chevaux	E-VEH	O	O	-
,	O	O	O	-
vite	O	O	O	-
,	O	O	O	-
vite	O	O	O	-
!	O	O	O	-
…	O	O	O	-
Le	B-PER	O	O	103
postillon	I-PER	O	O	-
vint	O	O	O	-
lui	O	O	O	-
répondre	O	O	O	-
fort	O	O	O	-
lentement	O	O	O	-
que	O	O	O	-
cela	O	O	O	-
était	O	O	O	-
facile	O	O	O	-
à	O	O	O	-
dire	O	O	O	-
;	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
n'	O	O	O	-
y	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
de	O	O	O	-
chevaux	S-VEH	O	O	95
,	O	O	O	-
vu	O	O	O	-
que	O	O	O	-
l'	B-HIST	O	O	128
épidémie	I-HIST	O	O	-
(	O	O	O	-
cette	O	O	O	-
même	O	O	O	-
épidémie	O	O	O	-
qui	O	O	O	-
est	O	O	O	-
en	O	O	O	-
permanence	O	O	O	-
dans	O	O	O	-
certains	O	B-FAC	O	139
relais	O	I-FAC	O	-
sur	O	I-FAC	O	-
les	B-FAC	I-FAC	O	142
routes	I-FAC	I-FAC	O	-
peu	I-FAC	I-FAC	O	-
fréquentées	E-FAC	E-FAC	O	-
)	O	O	O	-
en	B-VEH	O	O	95
avait	O	O	O	-
enlevé	O	O	O	-
trente	O	O	O	-
-	O	O	O	-
sept	O	O	O	-
la	B-TIME	O	O	153
semaine	I-TIME	O	O	-
dernière	I-TIME	O	O	-
;	O	O	O	-
qu'	O	O	O	-
enfin	O	O	O	-
on	B-PER	O	O	159
pourrait	O	O	O	-
partir	O	O	O	-
dans	O	O	O	-
la	B-TIME	O	O	163
nuit	E-TIME	O	O	-
,	O	O	O	-
mais	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
fallait	O	O	O	-
attendre	O	O	O	-
que	O	O	O	-
l'	B-VEH	O	O	172
attelage	I-VEH	O	O	-
qui	B-VEH	O	O	172
venait	O	O	O	-
de	O	O	O	-
conduire	O	O	O	-
la	B-VEH	O	O	74
patache	I-VEH	O	O	-
fût	O	O	O	-
un	O	O	O	-
peu	O	O	O	-
rafraîchi	O	O	O	-
.	O	O	O	-
—	O	O	O	-
Cela	O	O	O	-
sera	O	O	O	-
-	O	O	O	-
t	O	O	O	-
-	O	O	O	-
il	O	O	O	-
bien	O	O	O	-
long	O	O	O	-
?	O	O	O	-
demanda	O	O	O	-
le	B-PER	O	O	196
laquais	I-PER	O	O	-
empaqueté	I-PER	O	O	-
de	I-PER	O	O	-
fourrures	I-PER	O	O	-
qui	B-PER	O	O	196
était	O	O	O	-
installé	O	O	O	-
sur	O	O	O	-
le	O	O	O	-
siége	O	O	O	-
.	O	O	O	-
—	O	O	O	-
C'	O	O	O	-
est	O	O	O	-
l'	O	O	O	-
affaire	O	O	O	-
d'	O	O	O	-
une	B-TIME	O	O	214
heure	E-TIME	O	O	-
,	O	O	O	-
répondit	O	O	O	-
le	B-PER	O	O	103
postillon	I-PER	O	O	-
à	I-PER	O	O	-
demi	I-PER	O	O	-
débotté	I-PER	O	O	-
;	O	O	O	-
nous	B-PER	O	O	224
allons	O	O	O	-
nous	O	O	O	-
mettre	O	O	O	-
tout	O	O	O	-
de	O	O	O	-
suite	O	O	O	-
à	O	O	O	-
manger	O	O	O	-
l'	O	O	O	-
avoine	O	O	O	-
.	O	O	O	-
Le	B-PER	O	O	236
domestique	I-PER	O	O	-
jura	O	O	O	-
;	O	O	O	-
une	B-PER	O	O	240
jeune	I-PER	O	O	-
et	I-PER	O	O	-
jolie	I-PER	O	O	-
femme	I-PER	O	O	-
de	I-PER	O	O	-
chambre	I-PER	O	O	-
qui	B-PER	O	O	240
avançait	O	O	O	-
à	O	O	O	-
la	O	O	O	-
portière	O	O	O	-
sa	B-PER	O	O	240
tête	O	O	O	-
entourée	O	O	O	-
de	O	O	O	-
foulards	O	O	O	-

carte	O	O	O	-
,	O	O	O	-
même	O	O	O	-
sur	O	O	O	-
celle	O	O	O	-
de	O	O	O	-
Cassini	S-PER	O	O	7
,	O	O	O	-
une	B-HIST	O	O	9
aventure	I-HIST	O	O	-
qui	B-HIST	O	O	9
fit	O	O	O	-
beaucoup	O	O	O	-
jaser	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
elle	B-HIST	O	O	9
n'	O	O	O	-
eût	O	O	O	-
rien	O	O	O	-
de	O	O	O	-
bien	O	O	O	-
intéressant	O	O	O	-
par	O	O	O	-
elle	B-HIST	O	O	9
-	I-HIST	O	O	-
même	E-HIST	O	O	-
,	O	O	O	-
mais	O	O	O	-
dont	B-HIST	O	O	9
les	O	O	O	-
suites	O	O	O	-
,	O	O	O	-
furent	O	O	O	-
fort	O	O	O	-
graves	O	O	O	-
,	O	O	O	-
quoiqu'	O	O	O	-
on	B-METALEPSE	O	O	39
n'	O	O	O	-
en	O	O	O	-
ait	O	O	O	-
rien	O	O	O	-
su	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
était	O	O	O	-
par	O	O	O	-
une	B-TIME	O	O	49
nuit	I-TIME	O	O	-
sombre	I-TIME	O	O	-
et	O	O	O	-
par	O	O	O	-
une	O	O	O	-
pluie	O	O	O	-
froide	O	O	O	-
.	O	O	O	-
Une	B-VEH	O	O	58
chaise	I-VEH	O	O	-
de	I-VEH	O	O	-
poste	I-VEH	O	O	-
entra	O	O	O	-
dans	O	O	O	-
la	O	O	B-FAC	64
cour	O	O	I-FAC	-
de	O	O	I-FAC	-
l'	O	B-FAC	I-FAC	67
auberge	O	I-FAC	I-FAC	-
du	B-ORG	I-FAC	I-FAC	69
Lion	I-ORG	I-FAC	I-FAC	-
-	I-ORG	I-FAC	I-FAC	-
Couronné	E-ORG	E-FAC	E-FAC	-
.	O	O	O	-
Une	O	O	O	-
voix	O	O	O	-
de	O	O	O	-
femme	B-PER	O	O	77
demanda	O	O	O	-
des	B-VEH	O	O	79
chevaux	E-VEH	O	O	-
,	O	O	O	-
vite	O	O	O	-
,	O	O	O	-
vite	O	O	O	-
!	O	O	O	-
…	O	O	O	-
Le	B-PER	O	O	87
postillon	I-PER	O	O	-
vint	O	O	O	-
lui	O	O	O	-
répondre	O	O	O	-
fort	O	O	O	-
lentement	O	O	O	-
que	O	O	O	-
cela	O	O	O	-
était	O	O	O	-
facile	O	O	O	-
à	O	O	O	-
dire	O	O	O	-
;	O	O	O	-
qu'	O	O	O	-
il	O	O	O	-
n'	O	O	O	-
y	O	O	O	-
avait	O	O	O	-
pas	O	O	O	-
de	O	O	O	-
chevaux	S-VEH	O	O	79
,	O	O	O	-
vu	O	O	O	-
que	O	O	O	-
